,회사명,항목명,항목코드,당기
73479,플랜티넷,무형자산,entity00490179_udf_BS_2017111017251849_NoncurrentAssets,4031800000.0
71299,파인테크닉스,무형자산,entity00755739_udf_BS_2017111016822434_NoncurrentAssets,4220440300.0
55533,이노테라피,무형자산,entity01110182_udf_BS_201921914221863_NoncurrentAssets,177785070.0
17375,덕산하이메탈,무형자산,entity00471068_udf_BS_20171031115045173_NoncurrentAssets,1369712600.0
58161,인터파크,무형자산,entity00598587_udf_BS_2017116205616924_NoncurrentAssets,74730360000.0
31284,삼익악기,무형자산,entity00127857_udf_BS_20171025154452743_NoncurrentAssets,66157646000.0
59239,일진다이아,무형자산,entity00508274_udf_BS_2017118165555646_NoncurrentAssets,4205151200.0
13587,농우바이오,무형자산,entity00176835_udf_BS_2020314141824804_NoncurrentAssets,6611946500.0
83200,휴온스글로벌,무형자산,entity00228059_udf_BS_2017111155210192_NoncurrentAssets,197234280000.0
1409,EMW,무형자산,entity00479705_udf_BS_2019325144531561_NoncurrentAssets,2306443500.0
54379,유아이디,무형자산,entity00400121_udf_BS_2019112518254752_NoncurrentAssets,318081800.0
54282,유성티엔에스,무형자산,entity00173999_udf_BS_2017111095254203_NoncurrentAssets,3738025700.0
31197,삼영화학공업,무형자산,entity00127255_udf_BS_2018326174436804_NoncurrentAssets,9971667.0
10193,그린플러스,무형자산,entity00602279_udf_BS_2019111417131450_NoncurrentAssets,566700540.0
73195,퓨쳐스트림네트웍스,무형자산,entity01061497_udf_BS_2017116112626215_NoncurrentAssets,2746747000.0
37073,스튜디오드래곤,무형자산,entity01168684_udf_BS_201832211403290_NoncurrentAssets,233142290000.0
28830,블러썸엠앤씨,무형자산,entity01185566_udf_BS_20198211212969_NoncurrentAssets,22330544000.0
9956,국보디자인,무형자산,entity00253985_udf_BS_201832622500335_NoncurrentAssets,2382370000.0
46921,엔씨소프트,무형자산,entity00261443_udf_BS_20171110111049191_NoncurrentAssets,49580057000.0
72693,푸드나무,무형자산,entity01259311_udf_BS_2018114182135822_NoncurrentAssets,671156540.0
10614,금호산업,무형자산,entity00106313_udf_BS_20171114104616957_NoncurrentAssets,12788733000.0
37707,신성이엔지,무형자산,entity00136271_udf_BS_2019510162922658_NoncurrentAssets,10079366000.0
44974,에스폴리텍,무형자산,entity00340272_udf_BS_201711711284878_NoncurrentAssets,364586660.0
41532,아이엠텍,무형자산,entity00809517_udf_BS_2018320165450212_NoncurrentAssets,154677380.0
32653,샘표식품,무형자산,entity01167056_udf_BS_20183291457283_NoncurrentAssets,780288450.0
45687,에이치엘비파워,무형자산,entity00317487_udf_BS_201951413425671_NoncurrentAssets,349057000.0
32612,샘표,무형자산,entity00130091_udf_BS_2018327114823154_NoncurrentAssets,35590115000.0
54972,유한양행,무형자산,entity00145109_udf_BS_2017119134932990_NoncurrentAssets,28730704000.0
54930,유틸렉스,무형자산,entity01110678_udf_BS_20197101055549_NoncurrentAssets,1853997300.0
32843,서연이화,무형자산,entity01036446_udf_BS_2017116201343588_NoncurrentAssets,13633696000.0
32893,서연탑메탈,무형자산,entity00153278_udf_BS_201710301722068_NoncurrentAssets,1821027500.0
80643,현대비앤지스틸,무형자산,entity00125743_udf_BS_20171181006613_NoncurrentAssets,15427388000.0
18250,동방,무형자산,entity00115287_udf_BS_201711992039186_NoncurrentAssets,18415882000.0
31562,삼천당제약,무형자산,entity00128546_udf_BS_202031110338475_NoncurrentAssets,30225280000.0
2701,JYP Ent.,무형자산,entity00258689_udf_BS_20171112103350886_NoncurrentAssets,29043036000.0
54696,유진기업,무형자산,entity00184667_udf_BS_2018328154954487_udf_BS_2018319151224753_AssetsAbstract,6952294000.0
63207,진성티이씨,무형자산,entity00174208_udf_BS_201711715721953_NoncurrentAssets,8069986300.0
13633,누리텔레콤,무형자산,entity00269889_udf_BS_20171113193557135_NoncurrentAssets,12529038000.0
46266,에코바이오,무형자산,entity00287812_udf_BS_2017111211323686_NoncurrentAssets,278464100.0
63433,진원생명과학,무형자산,entity00118521_udf_BS_20188213182647_NoncurrentAssets,578866240.0
36941,스킨앤스킨,무형자산,entity00896753_udf_BS_2018111317753869_NoncurrentAssets,11705309.0
13450,농심,무형자산,entity00108241_udf_BS_2017118144020554_NoncurrentAssets,59182230000.0
20496,드림어스컴퍼니,무형자산,entity00364467_udf_BS_201921494017259_NoncurrentAssets,26598625000.0
53885,유니테스트,무형자산,entity00540447_udf_BS_2017117123159244_NoncurrentAssets,8311781000.0
30344,삼성물산,무형자산,entity00149655_udf_BS_2018730142139966_NoncurrentAssets,883359700000.0
47421,엔텔스,무형자산,entity00415707_udf_BS_2019319142317324_NoncurrentAssets,1666138200.0
81445,형지I&C,무형자산,entity00142713_udf_BS_202032694942453_NoncurrentAssets,180681920.0
8509,게임빌,무형자산,entity00535746_udf_BS_201851314135822_NoncurrentAssets,6155904000.0
55394,이노션,무형자산,entity00565154_udf_BS_20171110154937162_NoncurrentAssets,323785560000.0
77922,한스바이오메드,무형자산,entity00349060_udf_BS_201981213944759_NoncurrentAssets,9841498000.0
39785,씨케이에이치,무형자산,entity00800084_udf_BS_2019102423135363_NoncurrentAssets,849184.0
57904,인크로스,무형자산,entity00819073_udf_BS_2018725173720666_NoncurrentAssets,2201296100.0
22982,롯데정보통신,무형자산,entity01262032_udf_BS_201892815466763_NoncurrentAssets,28549663000.0
75698,한국전자인증,무형자산,entity00361169_udf_BS_20171110105246360_NoncurrentAssets,484139040.0
47599,엘브이엠씨,무형자산,entity00838500_udf_BS_2018420144837860_NoncurrentAssets,8176642.0
52964,웹젠,무형자산,entity00405320_udf_BS_2020318135124561_NoncurrentAssets,30542848000.0
16524,대창,무형자산,entity00112651_udf_BS_2018327181153639_CurrentAssets,110722800.0
29614,사조대림,무형자산,entity00109718_udf_BS_201711921634851_NoncurrentAssets,35238502000.0
29572,사람인에이치알,무형자산,entity00857480_udf_BS_201711191750264_NoncurrentAssets,4637008000.0
13403,녹원씨엔아이,무형자산,entity00393469_udf_BS_20188911477229_NoncurrentAssets,29640880000.0
64361,컬러레이,무형자산,entity01236286_udf_BS_2019429211656955_NoncurrentAssets,12611411.0
44275,에스원,무형자산,entity00158501_udf_BS_20171131754321_NoncurrentAssets,439926300000.0
928,CSA 코스믹,무형자산,entity00406037_udf_BS_2017119111230100_NoncurrentAssets,98376310.0
57660,인스코비,무형자산,entity00122825_udf_BS_201932513936952_NoncurrentAssets,17594917000.0
23027,롯데제과,무형자산,entity01258507_udf_BS_201711611454721_NoncurrentAssets,405458850000.0
55310,이글루시큐리티,무형자산,entity00364847_udf_BS_20171121635589_NoncurrentAssets,3111081500.0
22351,레고켐바이오,무형자산,entity00842619_udf_BS_2017112411813431_NoncurrentAssets,8988457000.0
79020,한창,무형자산,entity00163716_udf_BS_2017119141834791_NoncurrentAssets,24573960.0
42721,애경유화,무형자산,entity00936787_udf_BS_2020316151552571_NoncurrentAssets,11159537000.0
21628,디지틀조선,무형자산,entity00231442_udf_BS_2017111495335804_NoncurrentAssets,728261950.0
79416,한화솔루션,무형자산,entity00162461_udf_BS_20171110134231349_NoncurrentAssets,421170480000.0
3165,KG케미칼,무형자산,entity00101220_udf_BS_2017111394829688_NoncurrentAssets,181568910000.0
9904,국보,무형자산,entity00104519_udf_BS_2018725175255707_NoncurrentAssets,10087050000.0
77770,한솔테크닉스,무형자산,entity00157399_udf_BS_20183238363908_NoncurrentAssets,42902303000.0
71166,파워로직스,무형자산,entity00269612_udf_BS_201710231056384_NoncurrentAssets,1839723500.0
9855,국동,무형자산,entity00168331_udf_BS_2017116183444751_NoncurrentAssets,14982487.0
63600,창해에탄올,무형자산,entity00123523_udf_BS_2017119131557282_NoncurrentAssets,51568820000.0
79464,한화시스템,무형자산,entity00339391_udf_BS_2020316164922135_NoncurrentAssets,531676920000.0
49091,예스코홀딩스,무형자산영업권포함,entity00105101_udf_BS_201887141146343_NoncurrentAssets,12360976000.0
54958,유한양행,미수금,entity00145109_udf_BS_2017119122543102_CurrentAssets,20676096000.0
68180,크로바하이텍,미수금,entity00260611_udf_BS_201832412257957_udf_BS_2018324122444677_CurrentAssets,4978014.0
30560,삼성전자,미수금,entity00126380_udf_BS_201710182279121_CurrentAssets,4179120000000.0
68610,클리오,미수금,entity00957735_udf_BS_2020324193441754_OtherCurrentFinancialAssets,188793020.0
15119,대상,미수금,entity00121941_udf_BS_2019325103848328_CurrentAssets,13225056000.0
72990,풍산,미수금,entity00684714_udf_BS_20171024205417390_udf_BS_20171024205223796_CurrentAssets,15097582000.0
38906,쌍용자동차,미수금,entity00138242_udf_BS_201811214542437_CurrentAssets,3105241600.0
35412,세중,미수금,entity00264671_udf_BS_2019328113427162_CurrentAssets,6298430000.0
24353,멀티캠퍼스,미수금,entity00425351_udf_BS_20171027111517907_CurrentAssets,34707684.0
65433,케이티앤지,미수담배소비세등,entity00244455_udf_BS_202032417569301_CurrentAssets,291481600000.0
35413,세중,미수대매금,entity00264671_udf_BS_2019328122947162_CurrentAssets,2719046000.0
29967,삼보모터스,미수법인세,entity00351092_udf_BS_2018327182735414_CurrentAssets,674296640.0
69101,태광산업,미수법인세,entity00153393_udf_BS_20203910541963_CurrentAssets,1353544.0
43382,에스디생명공학,미수법인세자산,entity01099667_udf_BS_20193717219278_CurrentAssets,10040218.0
81969,화승인더스트리,미수법인세환급액,entity00166227_udf_BS_201931192740129_CurrentAssets,
19569,동원시스템즈,미수법인세환급액,entity00132637_udf_BS_2017119184350185_CurrentAssets,302335300.0
69241,태양금속공업,미수법인세환급액,entity00153755_udf_BS_201911810958933_TradeAndOtherCurrentReceivables,129825960.0
59231,일진다이아,미수법인세환급액,entity00508274_udf_BS_202039131158796_CurrentAssets,325473300.0
12853,넷마블,미수법인세환급액,entity00904672_udf_BS_201883123122563_CurrentAssets,5336151000.0
77087,한미반도체,미수법인세환급액,entity00161383_udf_BS_2020323153318226_CurrentAssets,0.0
47097,엔에이치엔,미수법인세환급액,entity00983271_udf_BS_2019325183112980_CurrentAssets,2450064100.0
68181,크로바하이텍,미수수익,entity00260611_udf_BS_2018326105050437_udf_BS_2018324122444677_CurrentAssets,62173150.0
72991,풍산,미수수익,entity00684714_udf_BS_20171024205417761_udf_BS_20171024205223796_CurrentAssets,66357280.0
68611,클리오,미수수익,entity00957735_udf_BS_2020324193512626_OtherCurrentFinancialAssets,29382730.0
3626,KSS해운,미수수익,entity00160232_udf_BS_2019514181129428_OtherCurrentAssets,37391944.0
24352,멀티캠퍼스,미수수익,entity00425351_udf_BS_20171027111447711_CurrentAssets,280556670.0
14186,다스코,미수수익,entity00353878_udf_BS_201886173333232_OtherCurrentFinancialAssets,27691140.0
15120,대상,미수수익,entity00121941_udf_BS_2019325103912123_CurrentAssets,380764130.0
33484,서호전기,미수수익,entity00220622_udf_BS_201888175912342_OtherCurrentAssets,17254992.0
78965,한창,미완성건물,entity00163716_udf_BS_2020324164454690_Inventories,
21698,디케이디앤아이,미완성애니메이션,entity00143226_udf_BS_202022614610993_IntangibleAssetsOtherThanGoodwill,1334829600.0
54981,유한양행,미지급금,entity00145109_udf_BS_2017119194819938_CurrentLiabilities,29114188000.0
24372,멀티캠퍼스,미지급금,entity00425351_udf_BS_20171027125338128_CurrentLiabilities,1576991900.0
68233,크로바하이텍,미지급금,entity00260611_udf_BS_2018324123523556_udf_BS_201832412358941_CurrentLiabilities,6920094700.0
3686,KSS해운,미지급금,entity00160232_udf_BS_2018813183442608_OtherCurrentFinancialLiabilities,5705818600.0
82776,휴네시온,미지급금,entity01251577_udf_BS_201811723228114_CurrentLiabilities,211632020.0
30582,삼성전자,미지급금,entity00126380_udf_BS_20171018222642264_CurrentLiabilities,12002513000000.0
68657,클리오,미지급금,entity00957735_udf_BS_202032420437124_OtherCurrentFinancialLiabilities,4775351300.0
56337,이스트소프트,미지급금,entity00273420_udf_BS_20188914122785_CurrentLiabilities,4341633000.0
31293,삼익악기,미지급금및기타금융부채,entity00127857_udf_BS_2017102513393971_CurrentLiabilities,16038048000.0
2655,JW홀딩스,미지급금및기타부채,entity00632304_udf_BS_20171113133251189_CurrentLiabilities,106524970000.0
42732,애경유화,미지급금및기타채무,entity00936787_udf_BS_2020316153255627_CurrentLiabilities,16311175000.0
65464,케이티앤지,미지급담배소비세등,entity00244455_udf_BS_202032418856270_CurrentLiabilities,576018450000.0
3687,KSS해운,미지급비용,entity00160232_udf_BS_2018813183444176_OtherCurrentFinancialLiabilities,2373590300.0
56338,이스트소프트,미지급비용,entity00273420_udf_BS_20188914132913_CurrentLiabilities,2669272800.0
24376,멀티캠퍼스,미지급비용,entity00425351_udf_BS_20171027125324520_CurrentLiabilities,18351300000.0
30585,삼성전자,미지급비용,entity00126380_udf_BS_20171018222635206_CurrentLiabilities,19359624000000.0
14220,다스코,미지급비용,entity00353878_udf_BS_20188618255703_OtherCurrentLiabilities,592447600.0
68234,크로바하이텍,미지급비용,entity00260611_udf_BS_201832412352579_udf_BS_201832412358941_CurrentLiabilities,79300310.0
68658,클리오,미지급비용,entity00957735_udf_BS_202032420448150_OtherCurrentFinancialLiabilities,760922700.0
54982,유한양행,미지급비용,entity00145109_udf_BS_2017119194828458_CurrentLiabilities,12261638000.0
33526,서호전기,미지급비용,entity00220622_udf_BS_201889102017345_OtherCurrentLiabilities,339500000.0
34319,성우테크론,미지급전자외담대,entity00350482_udf_BS_20188983646795_TradeAndOtherCurrentPayables,880000.0
26065,무학,미지급주세,entity00121543_udf_BS_2017111319350125_CurrentLiabilities,31143846000.0
75022,한국가스공사,미처분이익잉여금,entity00261285_udf_BS_2018510153131475_udf_BS_201851015304435_EquityAbstract,1166956300000.0
15745,대우조선해양,미청구공사,entity00111704_udf_BS_20203168451223_CurrentAssets,
82445,효성중공업,미청구공사,entity01316245_udf_BS_20188148354096_CurrentAssets,289142440000.0
70581,티케이케미칼,미청구공사,entity00693554_udf_BS_2020325113455414_CurrentAssets,
35760,셀루메드,미청구공사,entity00310156_udf_BS_202032514581941_CurrentAssets,2000269400.0
32774,서연,미청구공사,entity00163114_udf_BS_2018814141649432_CurrentAssets,13652572000.0
69632,테스,미청구공사,entity00524421_udf_BS_202031892441148_CurrentAssets,0.0
13346,녹십자홀딩스,미청구공사,entity00108135_udf_BS_2017116193144673_CurrentAssets,4130380500.0
34962,세아홀딩스,미청구공사,entity00377610_udf_BS_2018820141523567_CurrentAssets,18410502000.0
46251,에코바이오,미청구공사,entity00287812_udf_BS_201832816540870_CurrentAssets,
72353,포스코 ICT,미청구공사,entity00155212_udf_BS_2018829589473_CurrentAssets,67860713000.0
80416,현대미포조선,미청구공사,entity00164609_udf_BS_2020318145649707_CurrentAssets,
41283,아이에스동서,미청구공사,entity00115977_udf_BS_20171027182047270_CurrentAssets,61770646000.0
35785,셀루메드,미청구공사부채,entity00310156_udf_BS_202032515622463_CurrentLiabilities,812265500.0
2831,KC그린홀딩스,미청구매출채권,entity00159971_udf_BS_201711715543527_CurrentAssets,60057432000.0
46252,에코바이오,미청구용역,entity00287812_udf_BS_2017111210572934_CurrentAssets,17562080.0
