회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,항목코드,재무상태표 [abstract],자산 [abstract],유동자산,현금및현금성자산,현금,현금성자산,정부보조금,단기금융상품,매출채권 및 기타유동채권,매출채권,대손충당금,단기금융리스채권,대손충당금,단기이연대출부대수익,대손충당금,단기미수금,대손충당금,공사미수금,대손충당금,분양미수금,대손충당금,대행미수금,대손충당금,단기미수수익,대손충당금,단기보증금자산,대손충당금,단기선급금,대손충당금,부가가치세대급금,단기선급비용,대손충당금,단기선급공사원가,대손충당금,단기임차보증금,대손충당금,단기공사유보금,유동회생채권,단기미청구공사,대손충당금,유동계약자산,단기대여금,대손충당금,당기법인세자산,재고자산,원재료,평가충당금,시험재료,평가충당금,상품,평가충당금,소모품,평가충당금,재공품,평가충당금,제품,평가충당금,반제품,평가충당금,저장품,평가충당금,미착품,평가충당금,부산물,평가충당금,완성주택,평가충당금,용지,평가충당금,기타재고,평가충당금,기타유동금융자산,유동매도가능금융자산,유동 기타포괄손익-공정가치 측정 금융자산,유동 기타포괄손익-공정가치 측정 지정 지분상품 투자,유동만기보유금융자산,유동 상각후원가 측정 금융자산,유동단기매매금융자산,유동 당기손익-공정가치 의무 측정 금융자산,유동당기손익인식지정금융자산,유동 당기손익-공정가치 측정 지정 금융자산,유동파생상품자산,유동확정계약자산,유동생물자산,정부보조금,감가상각누계액,손상차손누계액,기타유동자산,유동배출권,정부보조금,손상차손누계액,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 유동 비현금담보물,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,비유동자산,장기금융상품,장기매출채권 및 기타비유동채권,장기매출채권,현재가치할인차금,대손충당금,장기금융리스채권,현재가치할인차금,대손충당금,장기이연대출부대손익,현재가치할인차금,대손충당금,장기미수금,현재가치할인차금,대손충당금,장기공사미수금,현재가치할인차금,대손충당금,장기분양미수금,현재가치할인차금,대손충당금,장기대행미수금,현재가치할인차금,대손충당금,장기미수수익,현재가치할인차금,대손충당금,장기보증금자산,현재가치할인차금,대손충당금,장기선급금,현재가치할인차금,대손충당금,장기선급비용,현재가치할인차금,대손충당금,장기대여금,현재가치할인차금,대손충당금,장기임차보증금,현재가치할인차금,대손충당금,장기미청구공사,현재가치할인차금,대손충당금,비유동계약자산,장기공사유보금,현재가치할인차금,대손충당금,비유동회생채권,유형자산,토지,정부보조금,손상차손누계액,건물,정부보조금,감가상각누계액,손상차손누계액,건물부대설비,정부보조금,감가상각누계액,손상차손누계액,시설물,정부보조금,감가상각누계액,손상차손누계액,구축물,정부보조금,감가상각누계액,손상차손누계액,기계장치,정부보조금,감가상각누계액,손상차손누계액,차량운반구,정부보조금,감가상각누계액,손상차손누계액,공급설비,정부보조금,감가상각누계액,손상차손누계액,전산장비/전산설비,정부보조금,감가상각누계액,손상차손누계액,공구와기구,정부보조금,감가상각누계액,손상차손누계액,금융리스자산,정부보조금,감가상각누계액,손상차손누계액,사용권자산,임차구축물,정부보조금,감가상각누계액,손상차손누계액,집기,정부보조금,감가상각누계액,손상차손누계액,사무용비품,정부보조금,감가상각누계액,손상차손누계액,유형탐사평가자산,정부보조금,감가상각누계액,손상차손누계액,건설중인자산,정부보조금,손상차손누계액,렌탈자산,정부보조금,감가상각누계액,손상차손누계액,선박,정부보조금,감가상각누계액,손상차손누계액,기타유형자산,정부보조금,감가상각누계액,손상차손누계액,투자부동산,정부보조금,감가상각누계액,손상차손누계액,영업권,손상차손누계액,영업권 이외의 무형자산,브랜드명,정부보조금,감가상각누계액,손상차손누계액,무형탐사평가자산,정부보조금,감가상각누계액,손상차손누계액,제호와 출판표제,정부보조금,감가상각누계액,손상차손누계액,컴퓨터소프트웨어,정부보조금,감가상각누계액,손상차손누계액,라이선스와 프랜차이즈,정부보조금,감가상각누계액,손상차손누계액,"저작권, 특허권, 기타 산업재산권, 용역운영권",정부보조금,감가상각누계액,손상차손누계액,"조리법, 공식, 모형, 설계 및 시제품",정부보조금,감가상각누계액,손상차손누계액,실용신안권,정부보조금,감가상각누계액,손상차손누계액,전신전화가입권,정부보조금,감가상각누계액,손상차손누계액,완성프로그램,정부보조금,감가상각누계액,손상차손누계액,미완성프로그램,정부보조금,감가상각누계액,손상차손누계액,사용수익기부자산,정부보조금,감가상각누계액,손상차손누계액,전산자동화개발,정부보조금,감가상각누계액,손상차손누계액,차지권,정부보조금,감가상각누계액,손상차손누계액,채굴권,정부보조금,감가상각누계액,손상차손누계액,토지사용권,정부보조금,감가상각누계액,손상차손누계액,개발 중인 무형자산,정부보조금,손상차손누계액,비유동배출권,정부보조금,손상차손누계액,기타무형자산,정부보조금,감가상각누계액,손상차손누계액,기타비유동금융자산,비유동매도가능금융자산,비유동 기타포괄손익-공정가치 측정 금융자산,비유동 기타포괄손익-공정가치 측정 지정 지분상품 투자,비유동만기보유금융자산,비유동 상각후원가 측정 금융자산,비유동당기손익인식금융자산,비유동 당기손익-공정가치 측정 지정 금융자산,비유동 당기손익-공정가치 의무 측정 금융자산,비유동확정계약자산,비유동파생상품자산,퇴직급여운용자산/퇴직연금운용자산,퇴직보험예치금,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",종속기업에 대한 투자자산,조인트벤처에 대한 투자자산,관계기업에 대한 투자자산,지분법적용 투자지분,비유동생물자산,정부보조금,감가상각누계액,손상차손누계액,이연법인세자산,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 비유동 비현금담보물,기타비유동자산,자산총계,부채 [abstract],유동부채,매입채무 및 기타유동채무,단기매입채무,단기초과청구공사,유동계약부채,단기미지급금,미지급배당금,단기미지급비용,단기임대보증금,단기기타보증금,단기예수금,추심예수금,부가가치세예수금,단기예수보증금,단기선수금,공사선수금,분양선수금,투자선수금,단기이연수익,단기선수수익,단기선수임대료,단기차입금,유동성장기차입금,유동성장기미지급금,유동성사채,유동성전환사채,유동성신주인수권부사채,유동성전환상환우선주부채,유동성교환사채,유동성금융리스부채,유동리스부채,유동회생채무,미지급법인세,당기법인세부채,기타유동금융부채,유동단기매매금융부채,유동 단기매매정의 충족 금융부채,유동당기손익인식지정금융부채,유동 당기손익-공정가치 측정 지정 금융부채,유동 상각후원가 측정 금융부채,유동금융보증부채,유동파생상품부채,유동확정계약부채,유동충당부채,유동종업원급여충당부채,유동판매보증충당부채,유동하자보수충당부채,유동반품충당부채,유동공사손실충당부채,단기제품보증충당부채,단기구조조정충당부채,단기법적소송충당부채,단기손실부담계약충당부채,"단기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타단기충당부채,매각예정으로 분류된 처분자산집단에 포함된 부채,기타유동부채,유동배출부채,비유동부채,장기매입채무 및 기타비유동채무,장기매입채무,현재가치할인차금,장기초과청구공사,비유동계약부채,장기미지급금,현재가치할인차금,장기미지급비용,현재가치할인차금,장기임대보증금,현재가치할인차금,장기기타보증금,현재가치할인차금,장기예수금,현재가치할인차금,장기예수보증금,현재가치할인차금,장기선수금,현재가치할인차금,장기공사선수금,현재가치할인차금,장기이연수익,현재가치할인차금,장기선수수익,장기선수임대료,현재가치할인차금,장기차입금,현재가치할인차금,사채,사채상환할증금,사채할인발행차금,사채할증발행차금,전환사채,전환사채상환할증금,전환사채전환권조정,전환사채할인발행차금,전환사채할증발행차금,신주인수권부사채,신주인수권부사채상환할증금,신주인수권부사채할인발행차금,신주인수권부사채할증발행차금,전환상환우선주부채,전환상환우선주부채상환할증금,전환상환우선주부채할인발행차금,전환상환우선주부채할증발행차금,교환사채,교환사채상환할증금,교환사채전환권조정,교환사채할인발행차금,교환사채할증발행차금,비유동금융리스부채,비유동리스부채,비유동회생채무,기타비유동금융부채,비유동당기손익인식금융부채,비유동 단기매매정의 충족 금융부채,비유동 당기손익-공정가치 측정 지정 금융부채,비유동 상각후원가 측정 금융부채,비유동금융보증부채,비유동파생상품부채,비유동확정계약부채,비유동충당부채,비유동종업원급여충당부채,비유동반품충당부채,비유동하자보수충당부채,비유동판매보증충당부채,비유동공사손실충당부채,장기제품보증충당부채,장기구조조정충당부채,장기법적소송충당부채,장기손실부담계약충당부채,"장기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타장기충당부채,퇴직급여부채,확정급여채무의현재가치,사외적립자산의공정가치,퇴직급여운용자산/퇴직연금운용자산,퇴직보험예치금,이연법인세부채,기타비유동부채,비유동배출부채,부채총계,자본 [abstract],지배기업의 소유주에게 귀속되는 자본,자본금,보통주자본금,우선주자본금,자본잉여금,주식발행초과금,감자차익,자기주식처분이익,전환권대가,신주인수권대가,교환권대가,기타자본잉여금,기타자본구성요소,신주청약증거금,주식할인발행차금,자기주식,감자차손,자기주식처분손실,주식선택권,미가득주식,출자전환채무,기타자본조정,기타포괄손익누계액,재평가잉여금,확정급여제도의 재측정손익,매도가능금융자산평가이익,매도가능금융자산평가손실,기타포괄손익-공정가치 측정 금융자산 평가이익 적립금,기타포괄손익-공정가치 측정 금융자산 평가손실 적립금,지분상품투자에 대한 위험회피수단 평가이익 적립금,지분상품투자에 대한 위험회피수단 평가손실 적립금,옵션의 시간가치 변동 적립금,선도계약의 선도요소 가치 변동 적립금,외화베이시스스프레드 변동 적립금,지분상품투자 평가이익 적립금,지분상품투자 평가손실 적립금,신용위험 변동에 의한 금융부채 공정가치 변동 적립금,해외사업환산이익,해외사업환산손실,현금흐름위험회피파생상품평가이익,현금흐름위험회피파생상품평가손실,지분법기타포괄손익변동,이익잉여금(결손금),이익준비금,기타법정적립금,임의적립금,미처분이익잉여금(미처리결손금),비지배지분,자본총계,자본과부채총계
[187270],신화콘텍,코스닥시장상장법인,281.0,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",12.0,2019-12-31,사업보고서,,,32456124416.0,6118445056.0,,,,,9342227456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314848.0,9315920896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000000.0,,4900655616.0,,,,,,,,,778561664.0,,,,,,54015139840.0,,1540752384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42681335808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6993953280.0,,,,,,495783136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30107798.0,,,,,,,,,,,,,,,,,1920462080.0,,352747648.0,86471262208.0,,17410068480.0,5816979456.0,,,,,,,,,,,,,,,,,,,,10708584448.0,,,,,,,,,116581080.0,,,445787808.0,,,,,,,,41523388.0,,63475264.0,,,,,,,,,,,,,217136592.0,,20910548992.0,366400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,19941246976.0,,,,,,,,,,,,,,,,,,,,,,,,,168980928.0,,,,,,,,,,,,,,,,,,,,,,,431017280.0,,,,2903792.0,,,38320619520.0,,48874078208.0,5071922688.0,,,23889666048.0,,,,,,,,-1999339008.0,,,,,,,,,,551411264.0,,,,,,,,,,,,,,,,,,,,21360418816.0,,,,,-723432384.0,48150646784.0,86471262208.0
[004080],신흥,유가증권시장상장법인,465.0,기계장비 및 관련 물품 도매업,12.0,2019-12-31,사업보고서,,,57764708352.0,341235488.0,,,,,19570874368.0,19570874368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31401041920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3047160576.0,,,,,,,,,,,2399247872.0,,,,,1005148032.0,,,,,,88933613568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64074289152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118358648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18661756928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755662592.0,,,,480849312.0,0.0,,,,,,,826841920.0,,,,,,,,747222848.0,,,,,,2268636160.0,,,146698321920.0,,44490170368.0,31058466816.0,8417627648.0,,,,,,,,,,,,,,,,,,,22640838656.0,,,,,,,,,81854088.0,,,404853024.0,6842151936.0,,,,,,,,3777604864.0,,,,,,,,,,,,,,2325239808.0,,14254211072.0,10710099968.0,,,,,,,,,,,,,,,,,,,,,,,,,,10710099968.0,,,,,,,,,,,,,,,,,,,,,,,,,38026432.0,,1627690624.0,,,,,,,,,,,,,,,,,,,,1878394240.0,,,,,,,,58744381440.0,,87953948672.0,6733069824.0,,,7715054592.0,,,,,,,,-935177216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74440998912.0,,,,,,87953948672.0,146698321920.0
[243840],신흥에스이씨,코스닥시장상장법인,282.0,일차전지 및 축전지 제조업,12.0,2019-12-31,사업보고서,,,133560508416.0,52074049536.0,,,,,37994524672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21866459136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10998837248.0,,,,,,,,,,,,,,,,10626636800.0,,,,,,201837559808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192919158784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477698048.0,,854441344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941238784.0,0.0,68176000.0,,,,,,,,,,,,,,,,,,,,3623685376.0,,21330856.0,335398076416.0,,155504869376.0,129124589568.0,17269450752.0,,,,,,,,,,,,,,,,,,,54159667200.0,13281102848.0,,,43870978048.0,,,,,543390592.0,,1200515712.0,,16783652864.0,,,,,,,,,,,,,,,,,,,,,,8396117504.0,,78362763264.0,72839626752.0,,,,,,,,,,,,,,,,,,,,,,,,,,70881730560.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,1957894144.0,,102081424.0,,,,,,,,,,,,,,,,,,,,3920803072.0,,,,,1402641024.0,97612800.0,,233867640832.0,,101530419200.0,16430652416.0,,,25039124480.0,,,,,,,,,,,,,,,,,,708532032.0,,,,,,,,,,,,,,,,,,,,59352109056.0,,,,,0.0,101530419200.0,335398076416.0
[108320],실리콘웍스,코스닥시장상장법인,261.0,반도체 제조업,12.0,2019-12-31,사업보고서,,,519232815104.0,109686194176.0,,,,99999997952.0,,159275843584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118843367424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,270925632.0,,,,,,,,,,,,,,,,26584770560.0,,,,,,110500462592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31623157760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7955289088.0,,2393993984.0,629733261312.0,,144851943424.0,112842203136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996094208.0,,,,,,,,,,,,,,,,,,,,,,,9490866176.0,,12674546688.0,7077760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616864512.0,,157526491136.0,,472206802944.0,8132149760.0,,,76343173120.0,,,,,,,,-433012480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388164485120.0,,,,,,472206802944.0,629733261312.0
[222800],심텍,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2019-12-31,사업보고서,,,254178934784.0,9739293696.0,,,,,94665318400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172214656.0,147121635328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480483072.0,,,,,,585767059456.0,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513632993280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12556968960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24725798912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022984704.0,,,,,,,,,,,,,,,,,,,,,,31888355328.0,,839951104.0,839946010624.0,,551742406656.0,256315342848.0,,,,,,,,,,,,,,,,,,,,250782662656.0,,,36788256768.0,,,,,,1327459712.0,,,3168500224.0,,,,,,,,,,,,,,,,,,,,,,,3360190464.0,,126681604096.0,828318976.0,,,,,,,,,,,,,,,,,,,,,,,,,,21726337024.0,,2711848448.0,,,,21179287552.0,,,,,,,,,,,,,,,,,,,7991447552.0,,,,,,,,5232829440.0,,,,,,,,,,,,,,,66966425600.0,,,,45106632.0,,,678424018944.0,,162499379200.0,12173291520.0,,,49684905984.0,,,,,,,,-93820664.0,,,,,,,,,,-3133921792.0,,,,,,,,,,,,,,,,,,,,103868915712.0,,,,,-977394304.0,161521975296.0,839946010624.0
[036710],심텍홀딩스,코스닥시장상장법인,264.0,통신 및 방송 장비 제조업,12.0,2019-12-31,사업보고서,,,254960500736.0,14568925184.0,,,,,90232324096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190750560.0,147176734720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791767552.0,,,,,,610359050240.0,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508297510912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12789178368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49621524480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635553536.0,,,,,,,,,,,,,,,,2754845184.0,,,,,,33320519680.0,,839951104.0,865319583744.0,,551014694912.0,248106123264.0,,,,,,,,,,,,,,,,,,,,252180152320.0,,,36788256768.0,5597164032.0,,,,,1391926912.0,,,3342159872.0,,,,,,,,,,,,,,,,,,,,,,,3608930816.0,,129123377152.0,1181048576.0,,,,,,,,,,,,,,,,,,,,,,,,,,21726337024.0,,2711848448.0,,,,21179287552.0,,,,,,,,,,,,,,,,,,,8159842816.0,,,,,,,,5232829440.0,,,,,,,,,,,,,,68220325888.0,,,,,711856064.0,,,680138113024.0,,115822370816.0,19901007872.0,,,40176672768.0,,,,,,,,-1084509440.0,,,,,,,,,,468220576.0,,,,,,,,,,,,,,,,,,,,56360984576.0,,,,,69359099904.0,185181470720.0,865319583744.0
[160980],싸이맥스,코스닥시장상장법인,292.0,특수 목적용 기계 제조업,12.0,2019-12-31,사업보고서,,,65497264128.0,11694676992.0,,,,,19719786496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21650970624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12183656448.0,,,,,,,,,,,,,,,,248171808.0,,,,,,85028069376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41233571840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9179800576.0,,,,3491602432.0,,498022144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23272235008.0,,,,,,,,,,,,,4892665344.0,,,,,,,,,2460174592.0,,,150525329408.0,,32081635328.0,25298982912.0,13587343360.0,,,,,,,,,,,,,,,,,,,11000000512.0,711640000.0,,,,,,,,,,736644480.0,,,,,,,,,,,610226560.0,,,,,,,,,,,,,5435781120.0,,12718307328.0,9744910336.0,,,,,,,,,,,,,,,,,,,,,,,,,,9744910336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826537344.0,,,,,,1146860160.0,,44799942656.0,,102854508544.0,5288146944.0,,,50960482304.0,,,,,,,,-6217553920.0,,,,,,,,,,-78142496.0,,,,,,,,,,,,,,,,,,,,52901572608.0,,,,,2870885888.0,105725394944.0,150525329408.0
[102280],쌍방울,유가증권시장상장법인,141.0,봉제의복 제조업,12.0,2019-12-31,사업보고서,,,81683759104.0,5848330752.0,,,,13331750912.0,18784333824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310516960.0,40060198912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691912704.0,,,,,,258675867648.0,136814772224.0,4802011648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21104146432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8923436032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845885184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107500184.0,340359610368.0,,147939344384.0,7760949248.0,,,,,,,,,,,,,,,,,,,,,,,,14683004928.0,,,,,,,,29738724.0,,,,,,,,,,,,,,,,,,,,,,,1918643968.0,,26380275712.0,24735000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5258668032.0,,,,,,,,,,,,,,,,,,,,,,2811249408.0,,,,,16631923712.0,1653699968.0,,174319616000.0,,165934940160.0,64562106368.0,,,92286525440.0,,,,,,,,12566293504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3479978752.0,,,,,105056160.0,166040010752.0,340359610368.0
[003410],쌍용양회공업,유가증권시장상장법인,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",12.0,2019-12-31,사업보고서,,,747782406144.0,254790434816.0,,,,21007470592.0,,298572152832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129452253184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14474562560.0,,,,,,2581032337408.0,12546975744.0,,559042752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154376331264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14465599488.0,,,,,,341570748416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504759424.0,,,,,,1661298688.0,,752275520.0,3328814874624.0,,677458280448.0,106786185216.0,,,,,,,,,,,,,,,,,,,,59548585984.0,,,,,,,,,,,,17084275712.0,,,,,,,,,,15913877504.0,,,,,,,,,,,,,21172207616.0,,848853794816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,295058276352.0,,272457105408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25130551296.0,,,,,,,,,,,,209088610304.0,,,,,21698899968.0,8041299456.0,,1526312075264.0,,1802502799360.0,505403277312.0,,,755002179584.0,,,,,,,,-46649602048.0,,,,,,,,,,-1650949888.0,,,,,,,,,,,,,,,,,,,,590397833216.0,,,,,,1802502799360.0,3328814874624.0
[003620],쌍용자동차,유가증권시장상장법인,301.0,자동차용 엔진 및 자동차 제조업,12.0,2019-12-31,사업보고서,,,497539776512.0,125800194048.0,,,,,,121265528832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226131066880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521667407872.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142262333440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313104760832.0,,,,560000000.0,,,,,,,,,,,,,,,,,,,,,,,,285503872.0,,,987084357632.0,,477370220544.0,,,131066322944.0,,,,,,,,,,,,,,,,254106451968.0,,,,,,,,,,,,,,,,,,,,6939729920.0,,,,,,,,50305011712.0,,,,,,,,,628999192576.0,,,,,,848340032.0,,,,,,,,,,,,,,,,,,,,,158749999104.0,,,,,,,,,,,,,,,,,,,,,,,,,4690653696.0,,,,,,,,,,,,,,,,77980590080.0,,,,,,,,,,,,,,1616083550208.0,,403123568640.0,749200015360.0,,,78162821120.0,,,,,,,,1109395456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-425348661248.0,,,,,,,2019207151616.0
[010280],쌍용정보통신,코스닥시장상장법인,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12.0,2019-12-31,사업보고서,,,59275890688.0,44233785344.0,,,,2000000000.0,,8240268800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,316798176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130644368.0,,,,,,,,,,33845444.0,2495615232.0,,,,,1824934912.0,,,,,,23165833216.0,2188393472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298098944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536996864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139063936.0,0.0,,,,,14988550144.0,,,,,,,,,,,,,,,,,,14729400.0,82441723904.0,,27542835200.0,15093232640.0,,0.0,,,,,,,,,,,,,,,,,,151594768.0,,,,,,,,,,,,164649808.0,2423353088.0,,,,,,,0.0,6716205056.0,800587456.0,,,,,,,,,,,,,2193213696.0,,10575150080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508875744.0,,,,,,,,1680520832.0,,,,,,,,,,,,8385753600.0,,,,,0.0,,,38117986304.0,,44323737600.0,40464035840.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3859704320.0,,,,,,44323737600.0,82441723904.0
