종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),자본총계per자산총계,부채총계per자산총계,cluster
[282330],BGF리테일,471.0,종합 소매업,2019-03-31,1분기보고서,2056295809024.0,674600255488.0,1381695619072.0,1560457117696.0,970369859584.0,590087258112.0,495838724096.0,134489538560.0,0.2411320014951277,0.7588680144403228,4
[282330],BGF리테일,471.0,종합 소매업,2019-06-30,반기보고서,2088273182720.0,688351936512.0,1399921180672.0,1546494410752.0,973210058752.0,573284352000.0,541778673664.0,180429504512.0,0.2594386013032677,0.7405613516224314,4
[282330],BGF리테일,471.0,종합 소매업,2019-09-30,3분기보고서,2143061540864.0,724402176000.0,1418659364864.0,1551128723456.0,978158485504.0,572970172416.0,591932817408.0,230583615488.0,0.2762089683945126,0.7237910316054874,4
[282330],BGF리테일,471.0,종합 소매업,2019-12-31,사업보고서,2172410920960.0,744140636160.0,1428270219264.0,1549815119872.0,950726361088.0,599088758784.0,622595735552.0,261246582784.0,0.2865920666965123,0.7134079031360827,4
[282330],BGF리테일,471.0,종합 소매업,2020-03-31,1분기보고서,2178886664192.0,701545775104.0,1477340954624.0,1591177773056.0,957135716352.0,634042122240.0,587708891136.0,226359705600.0,0.2697289862728776,0.7302710137271224,4
[001460],BYC,141.0,봉제의복 제조업,2017-12-31,사업보고서,745823207424.0,112685948928.0,633137266688.0,346484965376.0,135470768128.0,211014189056.0,399338242048.0,386735931392.0,0.535432845308307,0.464567154691693,5
[001460],BYC,141.0,봉제의복 제조업,2018-12-31,사업보고서,738431270912.0,89810780160.0,648620474368.0,331027808256.0,82142593024.0,248885231616.0,407403462656.0,396820021248.0,0.5517148023171284,0.4482851976828716,5
[001460],BYC,141.0,봉제의복 제조업,2019-03-31,1분기보고서,725437251584.0,79535955968.0,645901320192.0,316353675264.0,93954473984.0,222399184896.0,409083609088.0,398455996416.0,0.5639131547142935,0.4360868904557056,5
[001460],BYC,141.0,봉제의복 제조업,2019-06-30,반기보고서,723490242560.0,81394458624.0,642095841280.0,308257095680.0,114388336640.0,193868775424.0,415233146880.0,404666089472.0,0.573930541773083,0.42606945822691705,1
[001460],BYC,141.0,봉제의복 제조업,2019-09-30,3분기보고서,725594800128.0,146040553472.0,579554246656.0,298154819584.0,120617418752.0,177537384448.0,427439980544.0,416983121920.0,0.5890890900384024,0.4109109099615976,1
[001460],BYC,141.0,봉제의복 제조업,2019-12-31,사업보고서,693882847232.0,118321889280.0,575560941568.0,259555393536.0,109379624960.0,150175776768.0,434327453696.0,423837597696.0,0.6259377291549945,0.3740622708450056,1
[001460],BYC,141.0,봉제의복 제조업,2020-03-31,1분기보고서,687771615232.0,117281603584.0,570489962496.0,254054465536.0,110122991616.0,143931473920.0,433717116928.0,422988218368.0,0.6306121208298164,0.36938783152646093,1
[001040],CJ,649.0,기타 금융업,2017-12-31,사업보고서,29325382385664.0,8160114376704.0,20992130809856.0,17333213986816.0,9363258343424.0,7969955643392.0,11992168398848.0,3115330043904.0,0.4089347665151159,0.5910652334848842,0
[001040],CJ,649.0,기타 금융업,2018-12-31,사업보고서,31729549049856.0,8867107831808.0,22860194119680.0,19207737573376.0,10998410903552.0,8209327718400.0,12521810427904.0,3336515616768.0,0.39464192851366187,0.6053580384390358,0
[001040],CJ,649.0,기타 금융업,2019-03-31,1분기보고서,39615398412288.0,9896753889280.0,29717656764416.0,26049805025280.0,13414195789824.0,12635610284032.0,13565592338432.0,3322823311360.0,0.3424323087010578,0.6575676648300427,0
[001040],CJ,649.0,기타 금융업,2019-06-30,반기보고서,40725953642496.0,10103020322816.0,30621942415360.0,26434108129280.0,13546513498112.0,12887593582592.0,14291844464640.0,3541146796032.0,0.3509271898234201,0.6490727844294603,0
[001040],CJ,649.0,기타 금융업,2019-09-30,3분기보고서,41453363396608.0,10165679030272.0,31286697656320.0,26815456346112.0,13745510154240.0,13069946191872.0,14637909147648.0,3573651341312.0,0.3531175264983631,0.6468825240922724,0
[001040],CJ,649.0,기타 금융업,2019-12-31,사업보고서,40381366403072.0,10638225047552.0,29228665929728.0,25766280560640.0,12283359002624.0,13481603497984.0,14615084793856.0,3533424558080.0,0.3619264550875664,0.6380735189456055,0
[001040],CJ,649.0,기타 금융업,2020-03-31,1분기보고서,41216364249088.0,11471233744896.0,29737720217600.0,26156193546240.0,12566929604608.0,13589264990208.0,15060169654272.0,3623498547200.0,0.3653929677847613,0.6346070067744697,0
[079160],CJ CGV,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2017-12-31,사업보고서,2460100853760.0,457608527872.0,2002492325888.0,1682438225920.0,868351541248.0,814086750208.0,777662562304.0,319944359936.0,0.31611003309698715,0.6838899402634546,0
[079160],CJ CGV,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2018-12-31,사업보고서,2234185940992.0,497032036352.0,1737153970176.0,1683905314816.0,861419339776.0,822485975040.0,550280691712.0,181671329792.0,0.2463003108271597,0.7536997185061195,4
[079160],CJ CGV,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-03-31,1분기보고서,4230041829376.0,543371362304.0,3686670532608.0,3686679445504.0,1036247695360.0,2650431815680.0,543362383872.0,170464968704.0,0.12845319403192634,0.8715468059680737,4
[079160],CJ CGV,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-06-30,반기보고서,4252990177280.0,531988152320.0,3721001959424.0,3730328256512.0,1051848933376.0,2678479126528.0,522662084608.0,161632976896.0,0.12289285016460315,0.8771071883588811,4
[079160],CJ CGV,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-09-30,3분기보고서,4379361411072.0,574639702016.0,3804721577984.0,3847118913536.0,1114227605504.0,2732891308032.0,532242530304.0,159705579520.0,0.12153427870976174,0.8784657287726076,4
[079160],CJ CGV,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-12-31,사업보고서,4524047073280.0,677012701184.0,3847034241024.0,3922936987648.0,1120212877312.0,2802724110336.0,601109889024.0,15290150912.0,0.13286994571172456,0.8671300108298416,4
[079160],CJ CGV,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2020-03-31,1분기보고서,4456866906112.0,603587543040.0,3853279035392.0,3985096572928.0,1106654396416.0,2878442307584.0,471769972736.0,-81810219008.0,0.10585238075856164,0.8941475383666877,4
[035760],CJ ENM,602.0,텔레비전 방송업,2017-12-31,사업보고서,2801818402816.0,661780037632.0,2137854705664.0,1317714395136.0,731532034048.0,586182361088.0,1484104138752.0,924144304128.0,0.5296931939844438,0.4703068527966038,5
[035760],CJ ENM,602.0,텔레비전 방송업,2018-12-31,사업보고서,6754948087808.0,1806584905728.0,4948363313152.0,3329299841024.0,2021789401088.0,1307510571008.0,3425648246784.0,1069859864576.0,0.5071316910587291,0.4928683089412708,5
[035760],CJ ENM,602.0,텔레비전 방송업,2019-03-31,1분기보고서,6968437637120.0,1819618312192.0,5148819587072.0,3479020765184.0,2258388910080.0,1220631724032.0,3489417134080.0,1089359839232.0,0.5007459800590464,0.499254057559716,5
[035760],CJ ENM,602.0,텔레비전 방송업,2019-06-30,반기보고서,7382547038208.0,2104644861952.0,5277902438400.0,3824840081408.0,2499513942016.0,1325325877248.0,3557707218944.0,1151707643904.0,0.4819078294430453,0.5180922060655669,5
[035760],CJ ENM,602.0,텔레비전 방송업,2019-09-30,3분기보고서,7385923452928.0,2053510660096.0,5332412661760.0,3787460968448.0,2722248523776.0,1065212444672.0,3598462484480.0,1180697231360.0,0.4872054939932342,0.5127945060067658,5
[035760],CJ ENM,602.0,텔레비전 방송업,2019-12-31,사업보고서,5434907820032.0,1670976897024.0,3758793949184.0,2283014193152.0,1659291828224.0,622405943296.0,3151893364736.0,1145526943744.0,0.5799350180547206,0.4200649337118947,1
[035760],CJ ENM,602.0,텔레비전 방송업,2020-03-31,1분기보고서,5661654515712.0,1669330370560.0,3988924137472.0,2485331427328.0,1864377827328.0,620953600000.0,3176322826240.0,1144868175872.0,0.5610237815509926,0.4389761721473478,5
[000120],CJ대한통운,493.0,도로 화물 운송업,2017-12-31,사업보고서,6285983481856.0,1803525160960.0,4482458451968.0,3526210879488.0,1890070298624.0,1636140711936.0,2759772340224.0,550561841152.0,0.43903588804995547,0.5609640702471033,0
[000120],CJ대한통운,493.0,도로 화물 운송업,2018-12-31,사업보고서,7868566732800.0,2180844617728.0,5687722115072.0,4737829175296.0,2614012936192.0,2123815976960.0,3130737819648.0,592145350656.0,0.3978790453155296,0.6021209879998134,0
[000120],CJ대한통운,493.0,도로 화물 운송업,2019-03-31,1분기보고서,8848346710016.0,2206278615040.0,6642068357120.0,5354108747776.0,2451667156992.0,2902441590784.0,3494237962240.0,574863704064.0,0.3949029210490421,0.6050970789509579,0
[000120],CJ대한통운,493.0,도로 화물 운송업,2019-06-30,반기보고서,9093577179136.0,2352791683072.0,6740784971776.0,5581776617472.0,2711898292224.0,2869878325248.0,3511800037376.0,587258855424.0,0.3861846628885888,0.6138152794566524,0
[000120],CJ대한통운,493.0,도로 화물 운송업,2019-09-30,3분기보고서,9166712209408.0,2370362671104.0,6796349014016.0,5627741995008.0,2692765450240.0,2934976282624.0,3538970214400.0,586636656640.0,0.3860675598354529,0.6139324401645471,0
[000120],CJ대한통운,493.0,도로 화물 운송업,2019-12-31,사업보고서,9110015705088.0,2322199216128.0,6787816751104.0,5454770995200.0,2508694224896.0,2946076508160.0,3655245234176.0,612147920896.0,0.4012336918513239,0.5987663656994001,0
[000120],CJ대한통운,493.0,도로 화물 운송업,2020-03-31,1분기보고서,9431029907456.0,2567995916288.0,6863033729024.0,5729652572160.0,2805333491712.0,2924319342592.0,3701376811008.0,623317155840.0,0.3924679326996683,0.6075320117085241,0
[097950],CJ제일제당,107.0,기타 식품 제조업,2017-12-31,사업보고서,16868124393472.0,4959964233728.0,11904655294464.0,10724270145536.0,5496914313216.0,5227356356608.0,6143853199360.0,2903422271488.0,0.3642285921093684,0.6357713457274666,0
[097950],CJ제일제당,107.0,기타 식품 제조업,2018-12-31,사업보고서,19497022914560.0,5520191651840.0,13974585212928.0,12188811001856.0,6680407965696.0,5508403036160.0,7308211912704.0,3694325137408.0,0.3748373248946827,0.6251626751053173,0
[097950],CJ제일제당,107.0,기타 식품 제조업,2019-03-31,1분기보고서,24441515933696.0,6483527860224.0,17957000314880.0,16123199225856.0,8664338399232.0,7458861350912.0,8318315659264.0,3679015141376.0,0.34033550463193873,0.6596644524666306,0
[097950],CJ제일제당,107.0,기타 식품 제조업,2019-06-30,반기보고서,25089403781120.0,6366739562496.0,18721676460032.0,16299578097664.0,8531189694464.0,7768387878912.0,8789825683456.0,3695129919488.0,0.3503401579462969,0.6496598420537031,0
[097950],CJ제일제당,107.0,기타 식품 제조업,2019-09-30,3분기보고서,25585615110144.0,6434665267200.0,19149963132928.0,16519958364160.0,8467371786240.0,8052586577920.0,9065657794560.0,3698223742976.0,0.35432635703824505,0.6456736839447837,0
[097950],CJ제일제당,107.0,기타 식품 제조업,2019-12-31,사업보고서,26280632254464.0,7433652011008.0,18337593556992.0,16799152209920.0,8202238296064.0,8596913913856.0,9481480044544.0,3786365730816.0,0.3607782321497797,0.6392217678502203,0
[097950],CJ제일제당,107.0,기타 식품 제조업,2020-03-31,1분기보고서,26752550174720.0,7980820463616.0,18767721529344.0,16688791683072.0,8174775042048.0,8514017165312.0,10063758491648.0,4173718618112.0,0.37617940816564893,0.623820591834351,0
[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2017-12-31,사업보고서,902641811456.0,506604912640.0,396036898816.0,667164999680.0,512847872000.0,154317127680.0,235476811776.0,34100561920.0,0.2608751431491588,0.7391248568508412,4
[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2018-12-31,사업보고서,917344550912.0,467895058432.0,449449459712.0,664476254208.0,567260348416.0,97215938560.0,252868280320.0,38510071808.0,0.2756524580307421,0.7243475241090113,4
[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2019-03-31,1분기보고서,1130151936000.0,543716966400.0,586434936832.0,883111428096.0,610931703808.0,272179724288.0,247040491520.0,33112029184.0,0.21859051305469784,0.7814094724481364,4
[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2019-06-30,반기보고서,1165292077056.0,530946195456.0,634345881600.0,910954790912.0,624129605632.0,286825218048.0,254337236992.0,40114368512.0,0.21826050481228612,0.7817394530077308,4
[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2019-09-30,3분기보고서,1173868642304.0,527413182464.0,646455427072.0,918651994112.0,624913809408.0,293738184704.0,255216582656.0,41540648960.0,0.21741494189254087,0.7825850022783846,4
[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2019-12-31,사업보고서,1181663100928.0,495835316224.0,685827817472.0,892529737728.0,580356210688.0,312173494272.0,289133428736.0,37127995392.0,0.24468347070238014,0.7553165847584359,4
[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2020-03-31,1분기보고서,1240643928064.0,551692206080.0,688951656448.0,975339782144.0,582950453248.0,392389328896.0,265304096768.0,13819640832.0,0.21384386830635746,0.7861560920755064,4
[037560],CJ헬로,602.0,텔레비전 방송업,2019-03-31,1분기보고서,1989838372864.0,352159432704.0,1637678972928.0,928885309440.0,491498700800.0,437386608640.0,1060953063424.0,,0.533185548078941,0.46681445192105897,5
[037560],CJ헬로,602.0,텔레비전 방송업,2019-06-30,반기보고서,2018025799680.0,381818667008.0,1636207165440.0,952863293440.0,502578216960.0,450285043712.0,1065162506240.0,,0.5278240280222898,0.4721759719777103,5
[037560],CJ헬로,602.0,텔레비전 방송업,2019-09-30,3분기보고서,1895013679104.0,296463728640.0,1598550048768.0,832686325760.0,566975660032.0,265710632960.0,1062327418880.0,,0.5605908973608514,0.4394091372225401,5
[058820],CMG제약,212.0,의약품 제조업,2017-12-31,사업보고서,109568155648.0,81227333632.0,28340824064.0,11624133632.0,10884321280.0,739812800.0,97944018944.0,-3397712640.0,0.8939095338855221,0.1060904380771347,7
[058820],CMG제약,212.0,의약품 제조업,2018-12-31,사업보고서,114379882496.0,81370415104.0,33009465344.0,10398033920.0,8495059968.0,1902973312.0,103981842432.0,2308863744.0,0.9090920550266904,0.09090789125756997,7
[058820],CMG제약,212.0,의약품 제조업,2019-03-31,1분기보고서,117047369728.0,80611778560.0,36435591168.0,12496610304.0,10012215296.0,2484395008.0,104550760448.0,2768904704.0,0.893234599726246,0.10676540902234874,7
[058820],CMG제약,212.0,의약품 제조업,2019-06-30,반기보고서,120236630016.0,83245072384.0,36991553536.0,14555646976.0,11596826624.0,2958821120.0,105680977920.0,3789281280.0,0.8789416162606765,0.12105834115662645,7
[058820],CMG제약,212.0,의약품 제조업,2019-09-30,3분기보고서,193088421888.0,153837486080.0,39250927616.0,13237387264.0,9860038656.0,3377348864.0,179851034624.0,4858878976.0,0.9314439098182786,0.06855609018172143,7
[058820],CMG제약,212.0,의약품 제조업,2019-12-31,사업보고서,192243171328.0,150584066048.0,41659101184.0,12084883456.0,9306386432.0,2778496512.0,180158283776.0,5054709248.0,0.9371374937870688,0.06286248490658274,7
[058820],CMG제약,212.0,의약품 제조업,2020-03-31,1분기보고서,196136812544.0,150400352256.0,45736452096.0,14524506112.0,11203874816.0,3320630528.0,181612298240.0,6404491776.0,0.9259470258764316,0.07405293235680413,7
[023460],CNH,642.0,신탁업 및 집합투자업,2017-12-31,사업보고서,323927310336.0,97476337664.0,72664842240.0,221550084096.0,13592931328.0,48520642560.0,102377218048.0,18230702080.0,0.3160499741185984,0.6839500005917772,0
[023460],CNH,642.0,신탁업 및 집합투자업,2018-12-31,사업보고서,321953103872.0,99395321856.0,74482188288.0,224886800384.0,19132307456.0,54780481536.0,97066319872.0,15906654208.0,0.3014921077157591,0.6985079431736401,0
[023460],CNH,642.0,신탁업 및 집합투자업,2019-03-31,1분기보고서,390294667264.0,81733214208.0,155085324288.0,288100188160.0,24685852672.0,99786375168.0,102194462720.0,20731422720.0,0.2618392493968523,0.7381607086246085,4
[023460],CNH,642.0,신탁업 및 집합투자업,2019-06-30,반기보고서,423026917376.0,107526504448.0,144036151296.0,310146826240.0,34432987136.0,70384222208.0,112880091136.0,23452858368.0,0.2668390272566711,0.7331609727433289,4
[023460],CNH,642.0,신탁업 및 집합투자업,2019-09-30,3분기보고서,432926851072.0,111676760064.0,146098552832.0,324643061760.0,34642710528.0,67415871488.0,108283789312.0,26129059840.0,0.2501202894758573,0.7498797105241427,4
[023460],CNH,642.0,신탁업 및 집합투자업,2019-12-31,사업보고서,465345970176.0,150622076928.0,126537629696.0,355547709440.0,46564958208.0,67031953408.0,109798252544.0,30439786496.0,0.2359497225311156,0.7640502598647779,4
[023460],CNH,642.0,신탁업 및 집합투자업,2020-03-31,1분기보고서,469809135616.0,119332446208.0,155691335680.0,370392530944.0,47859978240.0,65244344320.0,99416596480.0,20587628544.0,0.21161060725149133,0.7883893753116404,4
[065770],CS,264.0,통신 및 방송 장비 제조업,2017-12-31,사업보고서,50170232832.0,45850533888.0,4319700992.0,31269249024.0,30377183232.0,892066752.0,18900985856.0,-29278808064.0,0.3767370567980385,0.62326298402298,0
[065770],CS,264.0,통신 및 방송 장비 제조업,2018-12-31,사업보고서,32509181952.0,26756997120.0,5752184832.0,9956096000.0,9197370368.0,758725120.0,22553085952.0,-15199322112.0,0.6937451082374132,0.3062548917625868,1
[065770],CS,264.0,통신 및 방송 장비 제조업,2019-03-31,1분기보고서,26266869760.0,20440326144.0,5826544128.0,4234278400.0,3415262720.0,819015808.0,22032590848.0,-15781772288.0,0.8387977345344708,0.16120224597329408,7
[065770],CS,264.0,통신 및 방송 장비 제조업,2019-06-30,반기보고서,28849053696.0,22826831872.0,6022221312.0,6770466816.0,5820395008.0,950072192.0,22078586880.0,-15743345664.0,0.7653140762485827,0.2346859237514173,2
[065770],CS,264.0,통신 및 방송 장비 제조업,2019-09-30,3분기보고서,27912654848.0,21945741312.0,5966913536.0,5676689408.0,4645126144.0,1031563456.0,22235965440.0,-15586822144.0,0.7966266756454108,0.2033733243545892,2
[065770],CS,264.0,통신 및 방송 장비 제조업,2019-12-31,사업보고서,27188932608.0,21834551296.0,5354381312.0,5429053952.0,4737880064.0,691173888.0,21759879168.0,-15764679680.0,0.8003211998692965,0.19967881896189515,2
[065770],CS,264.0,통신 및 방송 장비 제조업,2020-03-31,1분기보고서,28439171072.0,21783867392.0,6655302656.0,7068695040.0,5942440448.0,1126254720.0,21370474496.0,-16195961856.0,0.7514450559018038,0.24855489008818324,2
[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2017-12-31,사업보고서,30762561536.0,19827159040.0,10935402496.0,7094365696.0,7094365696.0,0.0,23668195328.0,-26996219904.0,0.769383112011079,0.23061687134531345,2
[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2018-12-31,사업보고서,37467062272.0,27238635520.0,10228426752.0,13843458048.0,11174970368.0,2668487168.0,23623604224.0,-27215517696.0,0.6305165868756801,0.36948341312432,1
[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2019-03-31,1분기보고서,39171801088.0,28979326976.0,10192476160.0,16485129216.0,13863375872.0,2621753600.0,22686672896.0,-28306960384.0,0.5791582788096485,0.4208417473316053,1
[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2019-06-30,반기보고서,38274564096.0,28247418880.0,10027146240.0,16814468096.0,14236369920.0,2578098688.0,21460094976.0,-29632012288.0,0.5606881615208977,0.4393118117250419,5
[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2019-09-30,3분기보고서,33257857024.0,23807324160.0,9450533888.0,13300756480.0,10768407552.0,2532349440.0,19957100544.0,-30684463104.0,0.6000717523560907,0.3999282476439093,1
[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2019-12-31,사업보고서,33205506048.0,23908845568.0,9296660480.0,16693786624.0,13725853696.0,2967932672.0,16511718400.0,-34852081664.0,0.4972584479252205,0.5027415212365205,5
[083660],CSA 코스믹,204.0,기타 화학제품 제조업,2020-03-31,1분기보고서,29036644352.0,20911630336.0,8125013504.0,12806525952.0,9877204992.0,2929321216.0,16230117376.0,-35277979648.0,0.558952927867579,0.44104703686663793,5
[000590],CS홀딩스,649.0,기타 금융업,2017-12-31,사업보고서,302433861632.0,185548210176.0,116885667840.0,33003454464.0,24286162944.0,8717292544.0,269430423552.0,164348444672.0,0.8908738661011497,0.1091261880726783,7
[000590],CS홀딩스,649.0,기타 금융업,2018-12-31,사업보고서,304418193408.0,188480765952.0,115937419264.0,29665433600.0,20778760192.0,8886674432.0,274752765952.0,169929392128.0,0.902550412234263,0.0974496079484992,7
[000590],CS홀딩스,649.0,기타 금융업,2019-03-31,1분기보고서,304749871104.0,189098409984.0,115651461120.0,27281440768.0,17950752768.0,9330688000.0,277468446720.0,171622252544.0,0.9104792914754348,0.08952076228668802,7
[000590],CS홀딩스,649.0,기타 금융업,2019-06-30,반기보고서,309861908480.0,194415804416.0,115446087680.0,29313503232.0,18645256192.0,10668247040.0,280548376576.0,173570916352.0,0.9053980786221999,0.09460182884625858,7
[000590],CS홀딩스,649.0,기타 금융업,2019-09-30,3분기보고서,313199165440.0,196536401920.0,116662763520.0,28735166464.0,17163182080.0,11571983360.0,284463988736.0,176926621696.0,0.9082527034718271,0.09174726383332216,7
[000590],CS홀딩스,649.0,기타 금융업,2019-12-31,사업보고서,314291519488.0,194780332032.0,119511187456.0,28138799104.0,19134828544.0,9003971584.0,286152720384.0,178120409088.0,0.9104691111302022,0.08953088886979775,7
[000590],CS홀딩스,649.0,기타 금융업,2020-03-31,1분기보고서,320862257152.0,197943967744.0,122918289408.0,30313644032.0,20845436928.0,9468208128.0,290548613120.0,181989490688.0,0.905524431882184,0.0944755681178161,7
[012030],DB,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2017-12-31,사업보고서,197512855552.0,64597176320.0,132915683328.0,58372534272.0,48999530496.0,9373002752.0,139140333568.0,-103192436736.0,0.7044621636355612,0.2955378985781107,2
[012030],DB,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2018-12-31,사업보고서,288416202752.0,83654778880.0,204761415680.0,150848159744.0,60507430912.0,90340737024.0,137568026624.0,43645906944.0,0.4769774558827071,0.5230224873104982,5
[012030],DB,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-03-31,1분기보고서,304523247616.0,96411033600.0,208112205824.0,155387609088.0,64715886592.0,90671726592.0,149135622144.0,48079515648.0,0.48973476840118996,0.5102651777966779,5
[012030],DB,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-06-30,반기보고서,298381639680.0,78480719872.0,219900903424.0,137022414848.0,55159402496.0,81863016448.0,161359200256.0,50594394112.0,0.5407812639847747,0.4592186536509082,5
[012030],DB,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-09-30,3분기보고서,303844294656.0,81374502912.0,222469799936.0,135188152320.0,53716877312.0,81471283200.0,168656142336.0,53671157760.0,0.5550742446125096,0.4449257553874904,5
[012030],DB,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-12-31,사업보고서,363158142976.0,83915481088.0,279242637312.0,152166924288.0,59208482816.0,92958441472.0,210991202304.0,48111251456.0,0.5809898700741615,0.4190100848105071,1
[012030],DB,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2020-03-31,1분기보고서,342320218112.0,91541725184.0,250778501120.0,150275063808.0,57523359744.0,92751708160.0,192045154304.0,54782783488.0,0.5610102592338465,0.4389897407661535,5
[000990],DB하이텍,261.0,반도체 제조업,2017-12-31,사업보고서,993950695424.0,353662828544.0,640287899648.0,538152763392.0,145225187328.0,392927576064.0,455797932032.0,178280677376.0,0.4585719735701432,0.5414280264298568,5
[000990],DB하이텍,261.0,반도체 제조업,2018-12-31,사업보고서,1066533847040.0,383378948096.0,683154931712.0,508142321664.0,156796452864.0,351345868800.0,558391558144.0,286926667776.0,0.5235572782745991,0.4764427524492266,5
[000990],DB하이텍,261.0,반도체 제조업,2019-03-31,1분기보고서,1084951298048.0,391293534208.0,693657731072.0,525141311488.0,181003272192.0,344138022912.0,559810019328.0,289060880384.0,0.5159770953177228,0.4840229348845545,5
[000990],DB하이텍,261.0,반도체 제조업,2019-06-30,반기보고서,1134840119296.0,450373910528.0,684466241536.0,543663489024.0,168967340032.0,374696116224.0,591176663040.0,320438403072.0,0.5209338769294987,0.4790661519450534,5
[000990],DB하이텍,261.0,반도체 제조업,2019-09-30,3분기보고서,1117101752320.0,432510468096.0,684591349760.0,481151942656.0,204119703552.0,277032271872.0,635949875200.0,365071630336.0,0.5692855408016839,0.4307145178644133,1
[000990],DB하이텍,261.0,반도체 제조업,2019-12-31,사업보고서,1088889815040.0,426263412736.0,662626369536.0,444239085568.0,219715551232.0,224523517952.0,644650762240.0,375643537408.0,0.5920257066747556,0.40797432341828,1
[000990],DB하이텍,261.0,반도체 제조업,2020-03-31,1분기보고서,1147544141824.0,475541635072.0,672002473984.0,462647427072.0,237537345536.0,225110065152.0,684896747520.0,415492997120.0,0.5968369516760981,0.4031630768787949,1
[068790],DMS,292.0,특수 목적용 기계 제조업,2017-12-31,사업보고서,298505207808.0,149549940736.0,148955267072.0,163302326272.0,146972016640.0,16330304512.0,135202873344.0,74547372032.0,0.4529330470876178,0.5470669254689751,5
[068790],DMS,292.0,특수 목적용 기계 제조업,2018-12-31,사업보고서,317314695168.0,159939969024.0,157374726144.0,165835276288.0,162426454016.0,3408825856.0,151479418880.0,89209126912.0,0.4773791481664608,0.5226208518335392,5
[068790],DMS,292.0,특수 목적용 기계 제조업,2019-03-31,1분기보고서,311671488512.0,150932439040.0,160739049472.0,160454918144.0,157725442048.0,2729487360.0,151216553984.0,92734742528.0,0.4851792979394644,0.514820649492365,5
[068790],DMS,292.0,특수 목적용 기계 제조업,2019-06-30,반기보고서,293090066432.0,127739158528.0,165350899712.0,134192275456.0,131452035072.0,2740237824.0,158897782784.0,99087302656.0,0.5421465992293054,0.45785337282024197,5
[068790],DMS,292.0,특수 목적용 기계 제조업,2019-09-30,3분기보고서,287670992896.0,119947927552.0,167723073536.0,121501106176.0,119217496064.0,2283606528.0,166169886720.0,106693451776.0,0.5776386595226667,0.42236134047733337,1
[068790],DMS,292.0,특수 목적용 기계 제조업,2019-12-31,사업보고서,302514634752.0,134517301248.0,167997325312.0,136508948480.0,135345963008.0,1162986624.0,166005669888.0,105892241408.0,0.5487525257219064,0.4512474201187303,5
[068790],DMS,292.0,특수 목적용 기계 제조업,2020-03-31,1분기보고서,331823054848.0,157202776064.0,174620278784.0,153270386688.0,152737562624.0,532819200.0,178552668160.0,117511716864.0,0.5380960290471396,0.4619039709528604,5
[004840],DRB동일,649.0,기타 금융업,2017-12-31,사업보고서,677426429952.0,301053018112.0,376373411840.0,240358588416.0,205364314112.0,34994274304.0,437067874304.0,409654853632.0,0.6451886950070269,0.35481135336427744,1
[004840],DRB동일,649.0,기타 금융업,2018-12-31,사업보고서,716166856704.0,307345457152.0,408821432320.0,267955159040.0,214420996096.0,53534167040.0,448211714048.0,415502172160.0,0.6258481663208983,0.37415185655645183,1
[004840],DRB동일,649.0,기타 금융업,2019-03-31,1분기보고서,725068939264.0,311197597696.0,413871341568.0,276289421312.0,217792921600.0,58496499712.0,448779517952.0,413371236352.0,0.6189473767936402,0.3810526232063599,1
[004840],DRB동일,649.0,기타 금융업,2019-06-30,반기보고서,723943292928.0,299412094976.0,424531165184.0,266754686976.0,206923448320.0,59831234560.0,457188573184.0,419067101184.0,0.631525393839749,0.3684745608970372,1
