종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,재무상태표 [abstract],자산 [abstract],유동자산,현금및현금성자산,현금,현금성자산,정부보조금,금융자산(유동),매출채권 및 기타유동채권,매출채권,대손충당금(유동),단기미수금,공사미수금,분양미수금,대행미수금,단기미수수익,단기선급금,부가가치세대급금,단기선급비용,단기선급공사원가,단기공사유보금,단기미청구공사,유동계약자산,당기법인세자산,재고자산,원재료,재고자산평가충당금,시험재료,상품,소모품,재공품,제품,반제품,저장품,미착품,부산물,완성주택,용지,기타재고,유동확정계약자산,유동생물자산,기타유동자산,유동배출권,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 유동 비현금담보물,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,비유동자산,금융자산(비유동),장기매출채권 및 기타비유동채권,장기매출채권,현재가치할인차금,대손충당금(비유동),장기미수금,장기공사미수금,장기분양미수금,장기대행미수금,장기미수수익,장기선급금,장기선급비용,장기미청구공사,비유동계약자산,장기공사유보금,유형자산,토지,건물,건물부대설비,시설물,구축물,기계장치,차량운반구,공급설비,전산장비/전산설비,공구와기구,사용권자산,임차구축물,집기,사무용비품,유형탐사평가자산,건설중인자산,렌탈자산,선박,기타유형자산,영업권,영업권 이외의 무형자산,브랜드명,무형탐사평가자산,제호와 출판표제,컴퓨터소프트웨어,라이선스와 프랜차이즈,"저작권, 특허권, 기타 산업재산권, 용역운영권","조리법, 공식, 모형, 설계 및 시제품",실용신안권,전신전화가입권,완성프로그램,미완성프로그램,사용수익기부자산,전산자동화개발,차지권,채굴권,토지사용권,개발 중인 무형자산,비유동배출권,기타무형자산,비유동확정계약자산,퇴직급여운용자산/퇴직연금운용자산,퇴직보험예치금,비유동생물자산,이연법인세자산,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 비유동 비현금담보물,기타비유동자산,자산총계,부채 [abstract],유동부채,매입채무 및 기타유동채무,단기매입채무,단기초과청구공사,유동계약부채,단기미지급금,미지급배당금,단기미지급비용,금융부채(유동),단기기타보증금,단기예수금,추심예수금,부가가치세예수금,단기예수보증금,단기선수금,공사선수금,분양선수금,단기이연수익,단기선수수익,단기선수임대료,유동성장기미지급금,미지급법인세,당기법인세부채,유동확정계약부채,유동충당부채,유동종업원급여충당부채,유동판매보증충당부채,유동하자보수충당부채,유동반품충당부채,유동공사손실충당부채,단기제품보증충당부채,단기구조조정충당부채,단기법적소송충당부채,단기손실부담계약충당부채,"단기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타단기충당부채,매각예정으로 분류된 처분자산집단에 포함된 부채,기타유동부채,유동배출부채,비유동부채,장기매입채무 및 기타비유동채무,장기매입채무,장기초과청구공사,비유동계약부채,장기미지급금,장기미지급비용,금융부채(비유동),장기기타보증금,장기예수금,장기예수보증금,장기선수금,장기공사선수금,장기이연수익,장기선수수익,장기선수임대료,비유동확정계약부채,비유동충당부채,비유동종업원급여충당부채,비유동반품충당부채,비유동하자보수충당부채,비유동판매보증충당부채,비유동공사손실충당부채,장기제품보증충당부채,장기구조조정충당부채,장기법적소송충당부채,장기손실부담계약충당부채,"장기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타장기충당부채,퇴직급여부채,확정급여채무의현재가치,사외적립자산의공정가치,퇴직급여운용자산/퇴직연금운용자산(부채),퇴직보험예치금(부채),이연법인세부채,기타비유동부채,비유동배출부채,부채총계,자본 [abstract],이익잉여금(결손금),자본총계,자본과부채총계
[065350],신성델타테크,코스닥시장상장법인,285.0,가정용 기기 제조업,12.0,2019-12-31,사업보고서,KRW,,,143602352128.0,21532436480.0,,,,4801358912.0,8975707136.0,73513156608.0,0.0,,,,,,,,,,,,,142252192.0,26432278528.0,,0.0,,,,,,,,,,,,,,,8205161472.0,,,,205081968640.0,34501680224.0,691009280.0,,0.0,0.0,,,,,,,,,,,166648971264.0,,,,,,,,,,,,,,,,,,,,,2442774272.0,,,,,,,,,,,,,,,,,,,,,,,,601789504.0,,195734560.0,348684320768.0,,167089946624.0,49550213120.0,,,,,,,111091002880.0,,,,,,,,,,,,,,1570749056.0,,,,,,,,,,,,,,,4877984768.0,,47789801472.0,,,,,,,41683073664.0,,,,,,,,,,0.0,,,,,,,,,,,,477084480.0,,,,,5362928640.0,266717472.0,,214879748096.0,,105425469440.0,133804556288.0,348684320768.0
[011930],신성이엔지,유가증권시장상장법인,261.0,반도체 제조업,12.0,2019-12-31,사업보고서,KRW,,,176850501632.0,18934753280.0,,,,25982424832.0,80647004160.0,,0.0,,,,,,,,,,,,,62267184.0,24692938752.0,,0.0,,,,,,,,,,,,,,,6322513408.0,,,,239764209664.0,62986067072.0,,,0.0,0.0,,,,,,,,,,,148594933760.0,,,,,,,,,,,,,,,,,,,,,10079366144.0,,,,,,,,,,,,,,,,,,,,,,,,10621598720.0,,4195268096.0,416614711296.0,,277484371968.0,73244237824.0,,,,,,,163839266816.0,,,,,,,,,54510632.0,,,,,1021380864.0,,3941240064.0,,,,,,,,,,,,,13773453312.0,,16954017792.0,,,,,,,11854170192.0,,,,,,,,,,2529779968.0,,,,,,,,,,,,,,,,,592381760.0,1152118528.0,,294438371328.0,,,122176331776.0,416614711296.0
[005390],신성통상,유가증권시장상장법인,467.0,기타 전문 도매업,6.0,2019-06-30,사업보고서,KRW,,,429908951040.0,15288603648.0,,,,26229315584.0,91221344256.0,,0.0,,,,,,,,,,,,,,265859203072.0,,0.0,,,,,,,,,,,,,,,31310481408.0,,,,259702964224.0,50650675200.0,,,0.0,0.0,,,,,,,,,,,172504449024.0,,,,,,,,,,,,,,,,,,,,,1521737088.0,,,,,,,,,,,,,,,,,,,,,,,,,,35026096128.0,689611931648.0,,353085980672.0,320687374336.0,81355939840.0,,,,,,239834407584.0,,,,,,,,,,,,,,7211916288.0,,,,,,,,,,,,,,,24683718656.0,,105678782464.0,83053608960.0,,,,,,83137600920.0,,,,,,,,,,,,,,,,,,,,,,8743083008.0,,,,,6979030016.0,6819071488.0,,458764779520.0,,88229847040.0,230847135744.0,689611931648.0
[004170],신세계,유가증권시장상장법인,471.0,종합 소매업,12.0,2019-12-31,사업보고서,KRW,,,1831162478592.0,177672683520.0,,,,49202270976.0,438778068992.0,,0.0,,,,,,,,,,,,,894538816.0,1077389295616.0,,0.0,,,,,,,,,,,,,,,66183659520.0,,,21041954816.0,11187326550016.0,,,,0.0,0.0,,,,,,,,,,,6480992927744.0,,,,,,,,,,,2070397321216.0,,,,,,,,,,351970000896.0,,,,,,,,,,,,,,,,,,,,,,,,73773277184.0,,4058575360.0,13018488373248.0,,3172981538816.0,643906535424.0,,,,454078955520.0,,,1451607723968.0,,,,,,,,,,,,,,59589570560.0,,4468916736.0,,,,,,,,,,,,,559329705984.0,,4330376921088.0,90012688.0,,,,,,3349564068864.0,,,,,,,,,,10210278400.0,,,,,,,,,,,,,24602927104.0,,,,934787940352.0,11121632256.0,,7503358197760.0,,2920928247808.0,5515130175488.0,13018488373248.0
[031430],신세계인터내셔날,유가증권시장상장법인,474.0,"섬유, 의복, 신발 및 가죽제품 소매업",12.0,2019-12-31,사업보고서,KRW,,,436317487104.0,4646806528.0,,,,3033557104.0,134453698560.0,,0.0,,,,,,,,,,,,,,263433617408.0,,0.0,,,,,,,,,,,,,,,9707840512.0,,,21041954816.0,692562100224.0,184909014976.0,,,0.0,0.0,,,,,,,,,,,328220606464.0,,,,,,,,,,,129669005312.0,,,,,,,,,,46843285504.0,,,,,,,,,,,,,,,,,,,,,,,,2874766592.0,,45385512.0,1128879489024.0,,292334895104.0,90723819520.0,,,,,,,88654925760.0,,,,,,,,,,,,,,14157702144.0,,2020516864.0,,,,,,,,,,,,,12155242496.0,,237247250432.0,,,,,,,221314934784.0,,,,,,,,,,2673570816.0,,,,,,,,,,,,5875593728.0,,,,,5390159360.0,1992977536.0,,529582129152.0,,443352154112.0,599297425408.0,1128879489024.0
[031440],신세계푸드,유가증권시장상장법인,561.0,음식점업,12.0,2019-12-31,사업보고서,KRW,,,283897462784.0,23769833472.0,,,,3100000000.0,131562029056.0,,0.0,,,,,,,,,,,,,,121711493120.0,,0.0,,,,,,,,,,,,,,,5254125056.0,,,,449365147648.0,4121392512.0,17470511104.0,,0.0,0.0,,,,,,,,,,,307225198592.0,,,,,,,,,,,46266384384.0,,,,,,,,,52734910464.0,10186492928.0,,,,,,,,,,,,,,,,,,,,,,,,7486359552.0,,5933585408.0,733262643200.0,,260520247296.0,114299928576.0,,,,,,,128167837568.0,,,,,,,,,,,,,,463258720.0,,360966112.0,,,,,,,,,,360966112.0,,,17228257280.0,,157641408512.0,,,,,,,138059361408.0,,,,,,,,,,1582759168.0,,,,,,,,,,,,12947571712.0,,,,,,5051713536.0,,418161655808.0,,227765698560.0,315100954624.0,733262643200.0
[006880],신송홀딩스,유가증권시장상장법인,462.0,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,12.0,2019-12-31,사업보고서,KRW,,,65751388160.0,494781248.0,,,,8504544256.0,37565493248.0,,0.0,,,,,,,,,,,,,93907984.0,14187473920.0,,0.0,,,,,,,,,,,,,,,4905184256.0,,,,134122536960.0,111414015460.0,,,0.0,0.0,,,,,,,,,,,17328506880.0,,,,,,,,,,,,,,,,,,,,,1247047680.0,,,,,,,,,,,,,,,,,,,,,,,,4132968448.0,,,199873921024.0,,64239964160.0,25924413440.0,,,,,,,36437098112.0,,,,,,,,,,,,,303054624.0,,,,,,,,,,,,,,,,1575396224.0,,44991602688.0,,,,,,,25282113152.0,,,,,,,,,,,,,,,,,,,,,,498784064.0,,,,,19210702848.0,,,109231562752.0,,5579740160.0,90642358272.0,199873921024.0
[056000],신스타임즈,코스닥시장상장법인,582.0,소프트웨어 개발 및 공급업,12.0,2019-12-31,사업보고서,KRW,,,18675445760.0,5724514816.0,,,,9555187712.0,1586997760.0,,0.0,,,,,,,,,,,,,,1667064320.0,,0.0,,,,,,,,,,,,,,,141680960.0,,,,2485612032.0,,612036544.0,,0.0,0.0,,,,,,,,,,,1871904896.0,,,,,,,,,,,,,,,,,,,,,1670737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21161056256.0,,2907916032.0,1308743552.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599172480.0,,880950784.0,28335524.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,852615296.0,,3788866816.0,,-2635667456.0,17372190720.0,21161056256.0
[002800],신신제약,코스닥시장상장법인,212.0,의약품 제조업,12.0,2019-12-31,사업보고서,KRW,,,44589125632.0,1129921920.0,,,,280000000.0,29840850944.0,,0.0,,,,,,,,,,,,,,12965630976.0,,0.0,,,,,,,,,,,,,,,372721856.0,,,,84648697856.0,3675941992.0,123253664.0,,0.0,0.0,,,,,,,,,,,79851356160.0,,,,,,,,,,,367822048.0,,,,,,,,,,585554560.0,,,,,,,,,,,,,,,,,,,,,,,,44767660.0,,,129237819392.0,,34782035968.0,11145686016.0,,,,,,,20332218944.0,,,,,,,,,,,,,,0.0,,2568293120.0,,,,,,,,,,,,,735839424.0,,38084923392.0,,,,,,,33737973184.0,,,,,,,,,,,,,,,,,,,,,,158564832.0,,,,,1046075712.0,3142308352.0,,72866955264.0,,34342180864.0,56370860032.0,129237819392.0
[005800],신영와코루,유가증권시장상장법인,141.0,봉제의복 제조업,12.0,2019-12-31,사업보고서,KRW,,,147281690624.0,29466376192.0,,,,51284996096.0,,11676272640.0,0.0,,,,,,,,,,,,,0.0,53431099392.0,,0.0,,,,,,,,,,,,,,,617709888.0,,,,191669108736.0,142951600128.0,,,0.0,0.0,,,,,,,,,,,41767108608.0,,,,,,,,,,,,,,,,,,,,,5925646336.0,,,,,,,,,,,,,,,,,,,,,,,,537817344.0,,486930080.0,338950782976.0,,18292183040.0,5418454528.0,,,,,,,12197691136.0,,,,,,,,,,,,,,469335680.0,,,,,,,,,,,,,,,206701024.0,,11304061952.0,,,,,,,4222958848.0,,,,,,,,,,2558873600.0,,,,,,,,,,,,333215776.0,,,,,4189014016.0,,,29596246016.0,,251075919872.0,309354528768.0,338950782976.0
[009270],신원,유가증권시장상장법인,141.0,봉제의복 제조업,12.0,2019-12-31,사업보고서,KRW,,,272607772672.0,14859697152.0,,,,6292750080.0,63490834432.0,,0.0,,,,,,,,,,,,,282312736.0,178681593856.0,,0.0,,,,,,,,,,,,,,,9000581120.0,,,0.0,130833309696.0,18981880768.0,3061643520.0,,0.0,0.0,,,,,,,,,,,103847919616.0,,,,,,,,,,,,,,,,,,,,,3072329984.0,,,,,,,,,,,,,,,,,,,,,,,,1569638016.0,,299896640.0,403441090560.0,,139135877120.0,55875067904.0,,,,,,,73618802432.0,,,,,,,,,,,,,,40158528.0,,,,,,,,,,,,,,,9601857536.0,,62717562880.0,,,,,,,36493304318.0,,,,,,,,,,,,,,,,,,,,,,22657437696.0,,,,,209308240.0,3357510912.0,,201853435904.0,,119880138752.0,201587638272.0,403441090560.0
[017000],신원종합개발,코스닥시장상장법인,411.0,건물 건설업,12.0,2019-12-31,사업보고서,KRW,,,151900143616.0,22157025280.0,,,,16000000.0,95822979072.0,,0.0,,,,,,,,,,,,,,31052898304.0,,0.0,,,,,,,,,,,,,,,2851240960.0,,,,39674634240.0,10135707232.0,,,0.0,0.0,,,,,,,,,,,510277120.0,,,,,,,,,,,719060288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,15483061248.0,,3924864256.0,191574786048.0,,76571369472.0,34680410112.0,,8771099648.0,,,,,31881510000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238349696.0,,28949106688.0,,,,,,,22641179456.0,,,,,,,,,,1726872064.0,,,,,,,,,,,,3218255360.0,,,,,,1362800000.0,,105520472064.0,,35521486848.0,86054305792.0,191574786048.0
[138070],신진에스엠,코스닥시장상장법인,259.0,기타 금속 가공제품 제조업,12.0,2019-12-31,사업보고서,KRW,,,61110800384.0,9741556736.0,,,,14123020448.0,13019780096.0,,0.0,,,,,,,,,,,,,,24226445312.0,,0.0,,,,,,,,,,,,,,,,,,,58041507840.0,2232326688.0,,,0.0,0.0,,,,,,,,,,,55098789888.0,,,,,,,,,,,,,,,,,,,,,568357248.0,,,,,,,,,,,,,,,,,,,,,,,,142034208.0,,,119152312320.0,,26612869120.0,5946959360.0,,,,,,,20111257600.0,,,,,,,,,,,,,,51893232.0,,,,,,,,,,,,,,,502758752.0,,18354284544.0,,,,,,,16199999488.0,,,,,,,,,,,,,,,,,,,,,,1722572928.0,,,,,0.0,431712000.0,,44967153664.0,,55470653440.0,74185154560.0,119152312320.0
[019170],신풍제약,유가증권시장상장법인,212.0,의약품 제조업,12.0,2019-12-31,사업보고서,KRW,,,219729608704.0,23374206976.0,,,,45203482624.0,99893977088.0,,0.0,,,,,,,,,,,,,61671408.0,49025536000.0,,0.0,,,,,,,,,,,,,,,2170731520.0,,,,160922173440.0,14444679936.0,,,0.0,0.0,,,,,,,,,,,130942361600.0,,,,,,,,,,,,,,,,,,,,,8914283520.0,,,,,,,,,,,,,,,,,,,,,,,,6620849152.0,,,380651798528.0,,133953363968.0,18373183488.0,,,,,,,109669641216.0,,,,,,,,,,,,,,74300640.0,,,,,,,,,,,,,,,5836231680.0,,37032120320.0,,,,,,,9107373952.0,,,,,,,,,,,806794880.0,,,,,,,,,,,27117950976.0,,,,,,,,170985472000.0,,147000590336.0,209666310144.0,380651798528.0
[002870],신풍제지,유가증권시장상장법인,171.0,"펄프, 종이 및 판지 제조업",12.0,2019-12-31,사업보고서,KRW,,,113965129728.0,29356408832.0,,,,21518561280.0,28915673088.0,,0.0,,,,,,,,,,,,,18294400.0,11164751872.0,,0.0,,,,,,,,,,,,,,,329710112.0,,,,71680786432.0,35171769344.0,1229137024.0,,0.0,0.0,,,,,,,,,,,21482059776.0,,,,,,,,,,,1057883648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12616438784.0,,123500000.0,185645907968.0,,114363473920.0,13631214592.0,,,,,,,4139056384.0,,,,,,,,,,,,,,3070742016.0,,,,,,,,,,,,,,,93522460672.0,,2384594176.0,,,,,,,1228391488.0,,,,,,,,,,,,,,,,,,,,,,1126359296.0,,,,,,29843218.0,,116748066816.0,,60294270976.0,68897849344.0,185645907968.0
[005450],신한,유가증권시장상장법인,411.0,건물 건설업,12.0,2019-12-31,사업보고서,KRW,,,31403823104.0,1200461824.0,,,,4370757120.0,,479148608.0,0.0,344526496.0,,,,,,,,,,,,211840.0,24624486400.0,,0.0,,,,,,,,,,,,,,,384231648.0,,,,81355866112.0,16920989216.0,,46366351360.0,0.0,0.0,2512635392.0,,,,,,,6721830400.0,,,662242688.0,,,,,,,,,,,,,,,,,,,,,6175683072.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1996130944.0,112759685120.0,,75977629696.0,,11828768768.0,,16783604736.0,19631327232.0,,,10017778296.0,,,,,,,,,,,,,,1598691456.0,,,,,,,,,,,,,5048731136.0,,11068725248.0,,10755188736.0,,,,0.0,,,3485164288.0,,,,,,,,,,,,,193382880.0,,,,,,,,,503394688.0,,,,,0.0,6573246976.0,,86732816384.0,,-31117740032.0,26026872832.0,112759685120.0
[293940],신한알파리츠,유가증권시장상장법인,681.0,부동산 임대 및 공급업,3.0,2019-03-31,사업보고서,KRW,,,23250030592.0,1823551872.0,,,,20243250384.0,,,0.0,,,,,,,,,,,,,9851110.0,,,0.0,,,,,,,,,,,,,,,1173376896.0,,,,719828942848.0,717640897520.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188008448.0,743078952960.0,,8377961472.0,,,,,,,,1031394758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304655488.0,,450978873344.0,,,,,,,448251239424.0,,,,,,,2727637760.0,,,,,,,,,,,,,,,,,,,,,,,459356831744.0,,5902954496.0,283722121216.0,743078952960.0
[293940],신한알파리츠,유가증권시장상장법인,681.0,부동산 임대 및 공급업,3.0,2019-09-30,사업보고서,KRW,,,20921978880.0,4720969728.0,,,,14647373216.0,,,0.0,,,,,,,,,,,,,31752840.0,,,0.0,,,,,,,,,,,,,,,1521883520.0,,,,718747992064.0,716604427888.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143609856.0,739669966848.0,,9344985088.0,,,,,,,,1374493312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789512704.0,,451758817280.0,,,,,,,449049643008.0,,,,,,,2709180416.0,,,,,,,,,,,,,,,,,,,,,,,461103792128.0,,750879680.0,278566207488.0,739669966848.0
[056700],신화인터텍,코스닥시장상장법인,222.0,플라스틱제품 제조업,12.0,2019-12-31,사업보고서,KRW,,,71096754176.0,7451143680.0,,,,2920850176.0,25646245888.0,,0.0,,,,,,,,,,,,,316915328.0,23923689472.0,,0.0,,,,,,,,,,,,,,,3787905536.0,,,7049999872.0,113031274496.0,200949664.0,1928430976.0,,0.0,0.0,,,,,,,,,,,100052254720.0,,,,,,,,,,,1160959104.0,,,,,,,,,,3082544128.0,,,,,,,,,,,,,,,,,,,,,,,,6606135808.0,,,184128028672.0,,82762743808.0,28866070528.0,,,,,,,51172060160.0,,,,,,,,,,,,,,754757632.0,,569819584.0,,,,,,,,,,,,,1400033920.0,,4777742336.0,,,,,,,340702528.0,,,,,,,,,,,,,,,,,,,,,,4437040128.0,,,,,0.0,0.0,,87540482048.0,,13155020800.0,96587546624.0,184128028672.0
[187270],신화콘텍,코스닥시장상장법인,281.0,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",12.0,2019-12-31,사업보고서,KRW,,,32456124416.0,6118445056.0,,,,6900655616.0,9342227456.0,,0.0,,,,,,,,,,,,,314848.0,9315920896.0,,0.0,,,,,,,,,,,,,,,778561664.0,,,,54015139840.0,7024061078.0,1540752384.0,,0.0,0.0,,,,,,,,,,,42681335808.0,,,,,,,,,,,,,,,,,,,,,495783136.0,,,,,,,,,,,,,,,,,,,,,,,,1920462080.0,,352747648.0,86471262208.0,,17410068480.0,5816979456.0,,,,,,,10866688916.0,,,,,,,,,,,,,,445787808.0,,63475264.0,,,,,,,,,,,,,217136592.0,,20910548992.0,366400000.0,,,,,,20110227904.0,,,,,,,,,,,,,,,,,,,,,,,431017280.0,,,,2903792.0,,,38320619520.0,,21360418816.0,48150646784.0,86471262208.0
[004080],신흥,유가증권시장상장법인,465.0,기계장비 및 관련 물품 도매업,12.0,2019-12-31,사업보고서,KRW,,,57764708352.0,341235488.0,,,,3047160576.0,19570874368.0,19570874368.0,0.0,,,,,,,,,,,,,,31401041920.0,,0.0,,,,,,,,,,,,,2399247872.0,,1005148032.0,,,,88933613568.0,20716671008.0,,,0.0,0.0,,,,,,,,,,,64074289152.0,,,,,,,,,,,118358648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755662592.0,,,,,2268636160.0,,,146698321920.0,,44490170368.0,31058466816.0,8417627648.0,,,,,,29564844680.0,,,,,,,,,,,,,,404853024.0,3777604864.0,,,,,,,,,,,,,,2325239808.0,,14254211072.0,10710099968.0,,,,,,12375817024.0,,,,,,,,,,,,,,,,,,,,,,1878394240.0,,,,,,,,58744381440.0,,74440998912.0,87953948672.0,146698321920.0
[243840],신흥에스이씨,코스닥시장상장법인,282.0,일차전지 및 축전지 제조업,12.0,2019-12-31,사업보고서,KRW,,,133560508416.0,52074049536.0,,,,10998837248.0,37994524672.0,,0.0,,,,,,,,,,,,,,21866459136.0,,0.0,,,,,,,,,,,,,,,10626636800.0,,,,201837559808.0,5882477440.0,,,0.0,0.0,,,,,,,,,,,192919158784.0,,,,,,,,,,,,,,,,,,,,1477698048.0,854441344.0,,,,,,,,,,,,,,,,,,,,,,,,3623685376.0,,21330856.0,335398076416.0,,155504869376.0,129124589568.0,17269450752.0,,,,,,128638791552.0,,,,,,,,,,,,,1200515712.0,,,,,,,,,,,,,,,,8396117504.0,,78362763264.0,72839626752.0,,,,,,72941706128.0,,,,,,,,,,,,,,,,,,,,,,3920803072.0,,,,,1402641024.0,97612800.0,,233867640832.0,,59352109056.0,101530419200.0,335398076416.0
[108320],실리콘웍스,코스닥시장상장법인,261.0,반도체 제조업,12.0,2019-12-31,사업보고서,KRW,,,519232815104.0,109686194176.0,,,,100270923584.0,,159275843584.0,0.0,,,,,,,,,,,,,,118843367424.0,,0.0,,,,,,,,,,,,,,,26584770560.0,,,,110500462592.0,,,,0.0,0.0,,,,,,,,,,,31623157760.0,,,,,,,,,,,,,,,,,,,,,52680433664.0,,,,,,,,,,,,,,,,,,,,,,,,7955289088.0,,2393993984.0,629733261312.0,,144851943424.0,112842203136.0,,,,,,,0.0,,,,,,,,,,,,,,1996094208.0,,,,,,,,,,,,,,,9490866176.0,,12674546688.0,7077760000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616864512.0,,157526491136.0,,388164485120.0,472206802944.0,629733261312.0
[222800],심텍,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2019-12-31,사업보고서,KRW,,,254178934784.0,9739293696.0,,,,0.0,94665318400.0,,0.0,,,,,,,,,,,,,172214656.0,147121635328.0,,0.0,,,,,,,,,,,,,,,2480483072.0,,,,585767059456.0,2022984704.0,100000000.0,,0.0,0.0,,,,,,,,,,,513632993280.0,,,,,,,,,,,12556968960.0,,,,,,,,,,24725798912.0,,,,,,,,,,,,,,,,,,,,,,,,31888355328.0,,839951104.0,839946010624.0,,551742406656.0,256315342848.0,,,,,,,288898379136.0,,,,,,,,,,,,,,3168500224.0,,,,,,,,,,,,,,,3360190464.0,,126681604096.0,828318976.0,,,,,,58841750016.0,,,,,,,,,,,,,,,,,,,,,,,66966425600.0,,,,45106632.0,,,678424018944.0,,103868915712.0,161521975296.0,839946010624.0
[036710],심텍홀딩스,코스닥시장상장법인,264.0,통신 및 방송 장비 제조업,12.0,2019-12-31,사업보고서,KRW,,,254960500736.0,14568925184.0,,,,0.0,90232324096.0,,0.0,,,,,,,,,,,,,190750560.0,147176734720.0,,0.0,,,,,,,,,,,,,,,2791767552.0,,,,610359050240.0,5390398720.0,100000000.0,,0.0,0.0,,,,,,,,,,,508297510912.0,,,,,,,,,,,12789178368.0,,,,,,,,,,49621524480.0,,,,,,,,,,,,,,,,,,,,,,,,33320519680.0,,839951104.0,865319583744.0,,551014694912.0,248106123264.0,,,,,,,295957500032.0,,,,,,,,,,,,,,3342159872.0,,,,,,,,,,,,,,,3608930816.0,,129123377152.0,1181048576.0,,,,,,59010145280.0,,,,,,,,,,,,,,,,,,,,,,68220325888.0,,,,,711856064.0,,,680138113024.0,,56360984576.0,185181470720.0,865319583744.0
[160980],싸이맥스,코스닥시장상장법인,292.0,특수 목적용 기계 제조업,12.0,2019-12-31,사업보고서,KRW,,,65497264128.0,11694676992.0,,,,12183656448.0,19719786496.0,,0.0,,,,,,,,,,,,,,21650970624.0,,0.0,,,,,,,,,,,,,,,248171808.0,,,,85028069376.0,37344700928.0,,,0.0,0.0,,,,,,,,,,,41233571840.0,,,,,,,,,,,,,,,,,,,,3491602432.0,498022144.0,,,,,,,,,,,,,,,,,,,,,,,,2460174592.0,,,150525329408.0,,32081635328.0,25298982912.0,13587343360.0,,,,,,11711640512.0,,,,,,,,,,,,,736644480.0,,,610226560.0,,,,,,,,,,,,,5435781120.0,,12718307328.0,9744910336.0,,,,,,9744910336.0,,,,,,,,,,,,,,,,,,,,,,1826537344.0,,,,,,1146860160.0,,44799942656.0,,52901572608.0,105725394944.0,150525329408.0
[102280],쌍방울,유가증권시장상장법인,141.0,봉제의복 제조업,12.0,2019-12-31,사업보고서,KRW,,,81683759104.0,5848330752.0,,,,13331750912.0,18784333824.0,,0.0,,,,,,,,,,,,,310516960.0,40060198912.0,,0.0,,,,,,,,,,,,,,,2691912704.0,,,,258675867648.0,221892878336.0,4802011648.0,,0.0,0.0,,,,,,,,,,,21104146432.0,,,,,,,,,,,8923436032.0,,,,,,,,,,1845885184.0,,,,,,,,,,,,,,,,,,,,,,,,,,107500184.0,340359610368.0,,147939344384.0,7760949248.0,,,,,,,136980096256.0,,,,,,,,,,,,,,29738724.0,,,,,,,,,,,,,,,1918643968.0,,26380275712.0,24735000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811249408.0,,,,,16631923712.0,1653699968.0,,174319616000.0,,-3479978752.0,166040010752.0,340359610368.0
[003410],쌍용양회공업,유가증권시장상장법인,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",12.0,2019-12-31,사업보고서,KRW,,,747782406144.0,254790434816.0,,,,21007470592.0,,298572152832.0,0.0,,,,,,,,,,,,,,129452253184.0,,0.0,,,,,,,,,,,,,,,14474562560.0,,,,2581032337408.0,28517334656.0,,559042752.0,0.0,0.0,,,,,,,,,,,2154376331264.0,,,,,,,,,,,21784174592.0,,,,,,,,,,341570748416.0,,,,,,,,,,,,,,,,,,,,,,,,1661298688.0,,752275520.0,3328814874624.0,,677458280448.0,106786185216.0,,,,,,,59548585984.0,,,,,,,,,,,,,,17084275712.0,,15913877504.0,,,,,,,,,,,,,21172207616.0,,848853794816.0,,,,,,,567515381760.0,,,,,,,,,,25130551296.0,,,,,,,,,,,,209088610304.0,,,,,21698899968.0,8041299456.0,,1526312075264.0,,590397833216.0,1802502799360.0,3328814874624.0
