,회사명,결산기준일,자산총계,자본총계,부채총계
291,HDC아이콘트롤스,2019-06-30,263096270848.0,203867865088.0,59228418048.0
292,HDC아이콘트롤스,2019-09-30,261245665280.0,196130160640.0,65115504640.0
293,HDC아이콘트롤스,2019-12-31,237219479552.0,168626929664.0,68592553984.0
294,HDC아이콘트롤스,2020-03-31,243198541824.0,160700776448.0,82497748992.0
295,HDC현대EP,2017-12-31,612710416384.0,279821516800.0,332888899584.0
296,HDC현대EP,2018-12-31,600353800192.0,282267484160.0,318086283264.0
297,HDC현대EP,2019-03-31,614595690496.0,291275309056.0,323320348672.0
298,HDC현대EP,2019-06-30,571193360384.0,281753092096.0,289440268288.0
299,HDC현대EP,2019-09-30,562408914944.0,289063272448.0,273345642496.0
300,HDC현대EP,2019-12-31,547277766656.0,283455127552.0,263822639104.0
301,HDC현대EP,2020-03-31,538847641600.0,286463754240.0,252383870976.0
303,HDC현대산업개발,2018-12-31,4863355256832.0,1844363657216.0,3018991337472.0
304,HDC현대산업개발,2019-03-31,4833149976576.0,1907595935744.0,2925554040832.0
305,HDC현대산업개발,2019-06-30,4414864621568.0,2057027321856.0,2357837168640.0
306,HDC현대산업개발,2019-09-30,4468570587136.0,2132257275904.0,2336313573376.0
307,HDC현대산업개발,2019-12-31,4409550962688.0,2231733583872.0,2177817116672.0
308,HDC현대산업개발,2020-03-31,5339689779200.0,2632608382976.0,2707081134080.0
309,HMM,2020-03-31,7227894136832.0,1037322027008.0,6190571978752.0
310,HRS,2017-12-31,103078256640.0,80436666368.0,22641592320.0
311,HRS,2018-12-31,103752581120.0,71564435456.0,32188149760.0
312,HRS,2019-03-31,103166869504.0,70807494656.0,32359370752.0
313,HRS,2019-06-30,103732756480.0,70741991424.0,32990769152.0
314,HRS,2019-09-30,96749191168.0,72471633920.0,24277559296.0
315,HRS,2019-12-31,90079780864.0,73180192768.0,16899593216.0
316,HRS,2020-03-31,93925130240.0,75042758656.0,18882367488.0
317,HSD엔진,2017-12-31,1231347122176.0,543169937408.0,688177152000.0
318,HSD엔진,2018-12-31,743406501888.0,231028965376.0,512377520128.0
319,HSD엔진,2019-03-31,796002156544.0,218731921408.0,577270251520.0
320,HSD엔진,2019-06-30,835557392384.0,210641092608.0,624916299776.0
321,HSD엔진,2019-09-30,860682190848.0,207166521344.0,653515620352.0
322,HSD엔진,2019-12-31,830139138048.0,188520284160.0,641618870272.0
323,HSD엔진,2020-03-31,839322042368.0,194472738816.0,644849336320.0
324,ISC,2017-12-31,211233456128.0,171766398976.0,39467048960.0
325,ISC,2018-12-31,216779735040.0,178063114240.0,38716620800.0
326,ISC,2019-03-31,215712595968.0,175193718784.0,40518877184.0
327,ISC,2019-06-30,214575693824.0,175674884096.0,38900797440.0
328,ISC,2019-09-30,206808760320.0,174303559680.0,32505198592.0
329,ISC,2019-12-31,208455090176.0,178417647616.0,30037440512.0
330,ISC,2020-03-31,245541142528.0,188297068544.0,57244069888.0
331,ITX엠투엠,2017-12-31,27909279744.0,17168403456.0,10740876288.0
332,ITX엠투엠,2018-12-31,20596414464.0,14816861184.0,5779552768.0
333,ITX엠투엠,2019-12-31,22007316480.0,9830641664.0,12176674816.0
334,ITX엠투엠,2020-03-31,21192990720.0,9389900800.0,11803090944.0
335,JTC,2017-02-28,24942723072.0,12073658368.0,12869065728.0
336,JTC,2018-02-28,23915454464.0,14439471104.0,9475982336.0
337,JTC,2019-02-28,35724578816.0,24209473536.0,11515106304.0
338,JTC,2019-05-31,59070578688.0,24212766720.0,34857811968.0
339,JTC,2019-08-31,59166756864.0,24669415424.0,34497343488.0
340,JTC,2019-11-30,58717650944.0,25169465344.0,33548185600.0
341,JW생명과학,2017-12-31,198532055040.0,102100959232.0,96431095808.0
342,JW생명과학,2018-12-31,200859811840.0,109257474048.0,91602337792.0
343,JW생명과학,2019-03-31,210067030016.0,107203215360.0,102863822848.0
344,JW생명과학,2019-06-30,206195081216.0,113049534464.0,93145546752.0
345,JW생명과학,2019-09-30,198513262592.0,118149677056.0,80363577344.0
346,JW생명과학,2019-12-31,201403957248.0,122615496704.0,78788452352.0
347,JW생명과학,2020-03-31,202851057664.0,121640198144.0,81210859520.0
348,JW신약,2017-12-31,123356676096.0,36633604096.0,86723076096.0
349,JW신약,2018-12-31,109205553152.0,33278380032.0,75927175168.0
350,JW신약,2019-03-31,108411445248.0,31773689856.0,76637757440.0
351,JW신약,2019-06-30,106469769216.0,30092609536.0,76377161728.0
352,JW신약,2019-09-30,107697979392.0,31990548480.0,75707432960.0
353,JW신약,2019-12-31,136854609920.0,65935601664.0,70919012352.0
354,JW신약,2020-03-31,105289433088.0,58554834944.0,46734598144.0
355,JW중외제약,2017-12-31,630873128960.0,270776500224.0,360096628736.0
356,JW중외제약,2018-12-31,593791156224.0,260111089664.0,333680082944.0
357,JW중외제약,2019-03-31,608520372224.0,253068148736.0,355452223488.0
358,JW중외제약,2019-06-30,601228640256.0,254574018560.0,346654605312.0
359,JW중외제약,2019-09-30,582903529472.0,255763136512.0,327140376576.0
360,JW중외제약,2019-12-31,573207871488.0,230091816960.0,343116054528.0
361,JW중외제약,2020-03-31,570949500928.0,219543617536.0,351405899776.0
362,JW홀딩스,2017-12-31,1347252518912.0,370602868736.0,976649650176.0
363,JW홀딩스,2018-12-31,1275635957760.0,400997285888.0,874638671872.0
364,JW홀딩스,2019-03-31,1261222625280.0,383106973696.0,878115684352.0
365,JW홀딩스,2019-06-30,1245099196416.0,382098046976.0,863001116672.0
366,JW홀딩스,2019-09-30,1233043718144.0,388169596928.0,844874121216.0
367,JW홀딩스,2019-12-31,1243461844992.0,351617515520.0,891844362240.0
368,JW홀딩스,2020-03-31,1223426310144.0,329475817472.0,893950492672.0
369,JYP Ent.,2017-12-31,124428025856.0,85760409600.0,38667612160.0
370,JYP Ent.,2018-12-31,159341920256.0,127968051200.0,31373867008.0
371,JYP Ent.,2019-03-31,167093862400.0,136101249024.0,30992619520.0
372,JYP Ent.,2019-06-30,176173907968.0,143758098432.0,32415811584.0
373,JYP Ent.,2019-09-30,193908654080.0,156991406080.0,36917252096.0
374,JYP Ent.,2019-12-31,207839674368.0,162349940736.0,45489733632.0
375,JYP Ent.,2020-03-31,216746754048.0,169630810112.0,47115939840.0
376,KBI메탈,2017-12-31,199056834560.0,79381061632.0,119675781120.0
377,KBI메탈,2018-12-31,201374253056.0,82621480960.0,118752780288.0
378,KBI메탈,2019-03-31,214606413824.0,84762959872.0,129843453952.0
379,KBI메탈,2019-06-30,201107800064.0,86355886080.0,114751922176.0
380,KBI메탈,2019-09-30,202614669312.0,87811964928.0,114802696192.0
381,KBI메탈,2019-12-31,219412824064.0,93306970112.0,126105853952.0
382,KBI메탈,2020-03-31,203879071744.0,92513353728.0,111365726208.0
383,KB오토시스,2017-12-31,149757132800.0,85077032960.0,64680099840.0
384,KB오토시스,2018-12-31,145564581888.0,94716067840.0,50848509952.0
385,KB오토시스,2019-03-31,147576274944.0,95381692416.0,52194582528.0
386,KB오토시스,2019-06-30,144474292224.0,98548236288.0,45926064128.0
387,KB오토시스,2019-09-30,146119081984.0,101815443456.0,44303638528.0
388,KB오토시스,2019-12-31,143851945984.0,102487662592.0,41364291584.0
389,KB오토시스,2020-03-31,147088064512.0,102580715520.0,44507353088.0
390,KCC건설,2019-03-31,1069193363456.0,362645061632.0,706548334592.0
391,KCC건설,2019-06-30,1069591691264.0,375931895808.0,693659828224.0
392,KC그린홀딩스,2017-12-31,519933657088.0,248164614144.0,271769026560.0
393,KC그린홀딩스,2018-12-31,670840455168.0,286727602176.0,384112885760.0
394,KC그린홀딩스,2019-03-31,682672390144.0,281467944960.0,401204445184.0
395,KC그린홀딩스,2019-06-30,723586908160.0,293357420544.0,430229520384.0
396,KC그린홀딩스,2019-09-30,758884204544.0,297889464320.0,460994707456.0
397,KC그린홀딩스,2019-12-31,816143794176.0,294365102080.0,521778692096.0
398,KC그린홀딩스,2020-03-31,769113980928.0,288720191488.0,480393756672.0
399,KC코트렐,2017-12-31,180255703040.0,77697474560.0,102558228480.0
400,KC코트렐,2018-12-31,219470872576.0,77727440896.0,141743439872.0
401,KC코트렐,2019-03-31,222226153472.0,76852166656.0,145373986816.0
402,KC코트렐,2019-06-30,246036250624.0,76813656064.0,169222586368.0
403,KC코트렐,2019-09-30,274300059648.0,76130017280.0,198170050560.0
404,KC코트렐,2019-12-31,332019597312.0,76228698112.0,255790874624.0
405,KC코트렐,2020-03-31,302405910528.0,71325483008.0,231080427520.0
406,KD,2017-12-31,98824536064.0,40777973760.0,58046566400.0
407,KD,2018-12-31,168541519872.0,44300443648.0,124241076224.0
408,KD,2019-03-31,155489042432.0,50031124480.0,105457926144.0
409,KD,2019-06-30,161444118528.0,47189610496.0,114254503936.0
410,KD,2019-09-30,154754252800.0,43966074880.0,110788182016.0
411,KD,2019-12-31,150088761344.0,34653220864.0,115435536384.0
412,KD,2020-03-31,151952867328.0,34945736704.0,117007138816.0
413,KEC,2017-12-31,359839170560.0,222638047232.0,137201098752.0
414,KEC,2018-12-31,351174328320.0,225405485056.0,125768859648.0
415,KEC,2019-03-31,349354786816.0,226258124800.0,123096670208.0
416,KEC,2019-06-30,363864621056.0,234947919872.0,128916717568.0
417,KEC,2019-09-30,364562087936.0,237782122496.0,126779973632.0
418,KEC,2019-12-31,334212530176.0,213961162752.0,120251351040.0
419,KEC,2020-03-31,339229343744.0,215436902400.0,123792424960.0
420,KG ETS,2019-03-31,229362434048.0,149588705280.0,79773720576.0
421,KG동부제철,2020-03-31,2352208936960.0,895814926336.0,1456394076160.0
422,KG모빌리언스,2017-12-31,464307879936.0,218655571968.0,245652307968.0
423,KG모빌리언스,2018-12-31,476173926400.0,226111881216.0,250062045184.0
424,KG모빌리언스,2019-03-31,488220786688.0,226799976448.0,261420793856.0
425,KG모빌리언스,2019-06-30,468081377280.0,229716459520.0,238364917760.0
426,KG모빌리언스,2019-09-30,455470514176.0,240209313792.0,215261200384.0
427,KG모빌리언스,2019-12-31,450696708096.0,237463224320.0,213233467392.0
428,KG모빌리언스,2020-03-31,654590803968.0,260360699904.0,394230071296.0
429,KG이니시스,2017-12-31,926244864000.0,309704622080.0,616540274688.0
430,KG이니시스,2018-12-31,932316577792.0,338325241856.0,593991368704.0
431,KG이니시스,2019-03-31,1041518755840.0,343853301760.0,697665454080.0
432,KG이니시스,2019-06-30,1037405913088.0,356649795584.0,680756117504.0
433,KG이니시스,2019-09-30,1178860781568.0,373905129472.0,804955619328.0
434,KG이니시스,2019-12-31,1278010851328.0,380726476800.0,897284374528.0
435,KG이니시스,2020-03-31,1195310448640.0,375484055552.0,819826393088.0
436,KG케미칼,2017-12-31,1480673198080.0,577775665152.0,902897467392.0
437,KG케미칼,2018-12-31,1508599136256.0,604158558208.0,904440512512.0
438,KG케미칼,2019-03-31,1632653803520.0,604837642240.0,1027816095744.0
439,KG케미칼,2019-06-30,1675462180864.0,614483820544.0,1060978360320.0
440,KG케미칼,2019-09-30,4351147638784.0,1404973744128.0,2946173763584.0
441,KG케미칼,2019-12-31,4151542284288.0,1351575011328.0,2799967141888.0
442,KG케미칼,2020-03-31,4080044867584.0,1351698874368.0,2728345993216.0
443,KH바텍,2017-12-31,320081199104.0,208559259648.0,111521947648.0
444,KH바텍,2018-12-31,298635100160.0,174397767680.0,124237324288.0
445,KH바텍,2019-03-31,294546079744.0,174596947968.0,119949123584.0
446,KH바텍,2019-06-30,330194812928.0,183154425856.0,147040370688.0
447,KH바텍,2019-09-30,319092391936.0,188529459200.0,130562949120.0
448,KH바텍,2019-12-31,283444248576.0,184506433536.0,98937815040.0
449,KH바텍,2020-03-31,320645169152.0,200905883648.0,119739269120.0
450,KISCO홀딩스,2017-12-31,1488800317440.0,1258796613632.0,230003671040.0
451,KISCO홀딩스,2018-12-31,1545159966720.0,1279048810496.0,266111090688.0
452,KISCO홀딩스,2019-03-31,1535531024384.0,1289642704896.0,245888253952.0
453,KISCO홀딩스,2019-06-30,1508216143872.0,1305239879680.0,202976264192.0
454,KISCO홀딩스,2019-09-30,1561552355328.0,1324526600192.0,237025738752.0
455,KISCO홀딩스,2019-12-31,1557313880064.0,1327556067328.0,229757763584.0
456,KISCO홀딩스,2020-03-31,1511602520064.0,1331076530176.0,180525973504.0
457,KMH,2017-12-31,537109626880.0,394421927936.0,142687715328.0
458,KMH,2018-12-31,716153028608.0,464795041792.0,251358035968.0
459,KMH,2019-03-31,708876763136.0,467208863744.0,241667932160.0
460,KMH,2019-06-30,722521751552.0,480132759552.0,242389008384.0
461,KMH,2019-09-30,727587487744.0,488507441152.0,239080079360.0
462,KMH,2019-12-31,747993890816.0,492855427072.0,255138480128.0
463,KMH,2020-03-31,772210229248.0,472980094976.0,299230134272.0
464,KMH하이텍,2017-12-31,65717628928.0,51950637056.0,13766991872.0
465,KMH하이텍,2018-12-31,76991504384.0,65641390080.0,11350110208.0
466,KMH하이텍,2019-03-31,75715624960.0,66056314880.0,9659305984.0
467,KMH하이텍,2019-06-30,79617548288.0,67577155584.0,12040389632.0
468,KMH하이텍,2019-09-30,82728140800.0,68647178240.0,14080961536.0
469,KMH하이텍,2019-12-31,75446943744.0,63665266688.0,11781675008.0
470,KMH하이텍,2020-03-31,87108583424.0,64735166464.0,22373416960.0
471,KNN,2017-12-31,202687250432.0,185352470528.0,17334777856.0
472,KNN,2018-12-31,206896824320.0,190994513920.0,15902302208.0
473,KNN,2019-03-31,202432692224.0,189264740352.0,13167947776.0
474,KNN,2019-06-30,208037478400.0,192659324928.0,15378153472.0
475,KNN,2019-09-30,208075046912.0,194030977024.0,14044080128.0
476,KNN,2019-12-31,210159419392.0,196314005504.0,13845410816.0
477,KNN,2020-03-31,203313840128.0,193498906624.0,9814930432.0
478,KPX케미칼,2017-12-31,548114235392.0,442814136320.0,105300082688.0
479,KPX케미칼,2018-12-31,535273078784.0,443651293184.0,91621793792.0
480,KPX케미칼,2019-03-31,575128469504.0,446831624192.0,128296878080.0
481,KPX케미칼,2019-06-30,568917295104.0,455983136768.0,112934174720.0
482,KPX케미칼,2019-09-30,573608165376.0,465661296640.0,107946860544.0
483,KPX케미칼,2019-12-31,537885802496.0,476062515200.0,61823287296.0
484,KPX케미칼,2020-03-31,587959107584.0,474657816576.0,113301266432.0
485,KPX홀딩스,2017-12-31,1512487124992.0,1190459211776.0,322027978752.0
486,KPX홀딩스,2018-12-31,1416576499712.0,1125886853120.0,290689744896.0
487,KPX홀딩스,2019-03-31,1476189618176.0,1127355121664.0,348834463744.0
488,KPX홀딩스,2019-06-30,1461912993792.0,1143916068864.0,317996859392.0
489,KPX홀딩스,2019-09-30,1463592157184.0,1159269187584.0,304322969600.0
490,KPX홀딩스,2019-12-31,1448992440320.0,1181330833408.0,267661524992.0
491,KPX홀딩스,2020-03-31,1504848642048.0,1169455448064.0,335393161216.0
492,KR모터스,2017-12-31,108443181056.0,45221543936.0,63221641216.0
493,KR모터스,2018-12-31,154901069824.0,69894602752.0,85006458880.0
494,KR모터스,2019-03-31,128072818688.0,55426871296.0,72645943296.0
495,KR모터스,2019-06-30,126027325440.0,62867820544.0,63159500800.0
496,KR모터스,2019-09-30,127246909440.0,57640247296.0,69606670336.0
497,KR모터스,2019-12-31,144081158144.0,35210014720.0,108871139328.0
498,KR모터스,2020-03-31,157707829248.0,35754950656.0,121952870400.0
499,KSS해운,2017-12-31,904763015168.0,227384049664.0,677378981888.0
500,KSS해운,2018-12-31,902632636416.0,249394905088.0,653237747712.0
501,KSS해운,2019-03-31,906036510720.0,252405284864.0,653631225856.0
502,KSS해운,2019-06-30,921724977152.0,259667329024.0,662057648128.0
503,KSS해운,2019-09-30,965378768896.0,276660420608.0,688718348288.0
504,KSS해운,2019-12-31,946735284224.0,278908239872.0,667827044352.0
505,KSS해운,2020-03-31,1020018032640.0,291819225088.0,728198807552.0
506,KTcs,2017-12-31,348333932544.0,159569854464.0,188764078080.0
507,KTcs,2018-12-31,350279663616.0,161718616064.0,188561031168.0
508,KTcs,2019-03-31,369265410048.0,159705612288.0,209559797760.0
509,KTcs,2019-06-30,364065456128.0,159161909248.0,204903546880.0
510,KTcs,2019-09-30,347341291520.0,162238185472.0,185103122432.0
511,KTcs,2019-12-31,378104053760.0,164120887296.0,213983166464.0
512,KTcs,2020-03-31,336900325376.0,162960343040.0,173939982336.0
513,LF,2017-12-31,1594829438976.0,1103322284032.0,491507187712.0
514,LF,2018-12-31,1651840909312.0,1183428509696.0,468412432384.0
515,LF,2019-03-31,2177465581568.0,1318840434688.0,858625081344.0
516,LF,2019-06-30,2196730413056.0,1367300767744.0,829429645312.0
517,LF,2019-09-30,2377025847296.0,1369700171776.0,1007325675520.0
518,LF,2019-12-31,2417124966400.0,1391539519488.0,1025585446912.0
519,LF,2020-03-31,2444574326784.0,1374417977344.0,1070156480512.0
520,LG,2017-12-31,21647696330752.0,16179510902784.0,5468185952256.0
521,LG,2018-12-31,22835911196672.0,18164477853696.0,4671432818688.0
522,LG,2019-03-31,23268901781504.0,18371384967168.0,4897515765760.0
523,LG,2019-06-30,22454659448832.0,18948269539328.0,3506390958080.0
524,LG,2019-09-30,22772306673664.0,19334942425088.0,3437365035008.0
525,LG,2019-12-31,22434629550080.0,19021021839360.0,3413609021440.0
526,LG,2020-03-31,22634922246144.0,19280131260416.0,3354790985728.0
527,LG디스플레이,2017-12-31,29159686406144.0,14981509677056.0,14178176729088.0
528,LG디스플레이,2018-12-31,33175709417472.0,14886245498880.0,18289463918592.0
529,LG디스플레이,2019-03-31,35387980382208.0,15289534119936.0,20098446262272.0
530,LG디스플레이,2019-06-30,35600740646912.0,14728557494272.0,20872180006912.0
531,LG디스플레이,2019-09-30,37443063513088.0,14325925281792.0,23117139279872.0
532,LG디스플레이,2019-12-31,35574563995648.0,12488281161728.0,23086281785344.0
533,LG디스플레이,2020-03-31,35885571637248.0,12563061407744.0,23322511278080.0
534,LG상사,2017-12-31,4967601537024.0,1585460412416.0,3382140993536.0
535,LG상사,2018-12-31,5038072659968.0,1549537640448.0,3488534757376.0
536,LG상사,2019-03-31,5696094470144.0,1649019191296.0,4047075278848.0
537,LG상사,2019-06-30,5670237110272.0,1759959187456.0,3910277791744.0
538,LG상사,2019-09-30,5597173907456.0,1799540310016.0,3797633466368.0
539,LG상사,2019-12-31,4875982209024.0,1548616073216.0,3327366266880.0
540,LG상사,2020-03-31,5332966309888.0,1788718219264.0,3544248221696.0
541,LG생활건강,2017-12-31,4778520215552.0,3081782951936.0,1696736870400.0
542,LG생활건강,2018-12-31,5275874492416.0,3594020192256.0,1681854169088.0
543,LG생활건강,2019-03-31,5771833114624.0,3683096985600.0,2088736260096.0
544,LG생활건강,2019-06-30,5751835721728.0,3912942747648.0,1838892843008.0
545,LG생활건강,2019-09-30,6439415316480.0,4154998390784.0,2284416663552.0
546,LG생활건강,2019-12-31,6493669687296.0,4237087735808.0,2256581951488.0
547,LG생활건강,2020-03-31,6542249689088.0,4349265182720.0,2192984244224.0
548,LG유플러스,2017-12-31,11935453020160.0,5232986161152.0,6702466859008.0
549,LG유플러스,2018-12-31,13939947601920.0,6853369004032.0,7086579122176.0
550,LG유플러스,2019-03-31,14417957748736.0,6810799964160.0,7607157784576.0
551,LG유플러스,2019-06-30,14749311959040.0,6911674023936.0,7837637935104.0
552,LG유플러스,2019-09-30,15925436743680.0,7016512225280.0,8908925042688.0
553,LG유플러스,2019-12-31,17941049376768.0,7349615984640.0,10591434440704.0
554,LG유플러스,2020-03-31,18059863523328.0,7319586865152.0,10740276658176.0
555,LG이노텍,2017-12-31,5877489205248.0,1950782717952.0,3926706356224.0
556,LG이노텍,2018-12-31,5756067250176.0,2118235193344.0,3637832056832.0
557,LG이노텍,2019-03-31,5528893784064.0,2086955909120.0,3441938137088.0
558,LG이노텍,2019-06-30,5587967410176.0,2077478092800.0,3510489317376.0
559,LG이노텍,2019-09-30,6347778162688.0,2207662211072.0,4140115689472.0
560,LG이노텍,2019-12-31,5770780344320.0,2204604301312.0,3566176305152.0
561,LG이노텍,2020-03-31,5757939482624.0,2294919462912.0,3463020019712.0
562,LG전자,2017-12-31,41220957011968.0,14673684463616.0,26547274645504.0
563,LG전자,2018-12-31,44328441348096.0,16306906595328.0,28021536849920.0
564,LG전자,2019-03-31,45936705273856.0,16939675025408.0,28997029199872.0
565,LG전자,2019-06-30,45867251793920.0,17094998491136.0,28772254351360.0
566,LG전자,2019-09-30,47204559486976.0,17450926080000.0,29753633406976.0
567,LG전자,2019-12-31,44859876442112.0,16425137733632.0,28434736611328.0
568,LG전자,2020-03-31,45570152464384.0,17390670708736.0,28179481755648.0
569,LG하우시스,2017-12-31,2582430875648.0,985579978752.0,1596850962432.0
570,LG하우시스,2018-12-31,2509713965056.0,916746993664.0,1592967036928.0
571,LG하우시스,2019-03-31,2796165005312.0,915409993728.0,1880755011584.0
572,LG하우시스,2019-06-30,2891396939776.0,945399005184.0,1945997934592.0
573,LG하우시스,2019-09-30,2756610883584.0,960728989696.0,1795881959424.0
574,LG하우시스,2019-12-31,2565578948608.0,915977994240.0,1649601019904.0
575,LG하우시스,2020-03-31,2649859031040.0,926440030208.0,1723418935296.0
576,LG헬로비전,2017-12-31,1868155191296.0,987122434048.0,881032757248.0
577,LG헬로비전,2018-12-31,1936966287360.0,1052713943040.0,884252344320.0
578,LG헬로비전,2019-12-31,1790671323136.0,951307337728.0,839364050944.0
579,LG헬로비전,2020-03-31,1835742396416.0,949720514560.0,886021816320.0
580,LG화학,2017-12-31,25041221713920.0,16338576736256.0,8702643929088.0
581,LG화학,2018-12-31,28944136929280.0,17322128441344.0,11622008487936.0
582,LG화학,2019-03-31,31212284411904.0,17199290908672.0,14012993503232.0
583,LG화학,2019-06-30,32435546882048.0,17278854758400.0,15156692123648.0
584,LG화학,2019-09-30,33530759348224.0,17490783502336.0,16039975845888.0
585,LG화학,2019-12-31,34024426831872.0,17383788904448.0,16640636878848.0
586,LG화학,2020-03-31,37121129709568.0,17416089239552.0,19705039421440.0
587,LIG넥스원,2017-12-31,2008352030720.0,593034936320.0,1415317159936.0
588,LIG넥스원,2018-12-31,2322091212800.0,650133372928.0,1671957839872.0
589,LIG넥스원,2019-09-30,2324005388288.0,656180379648.0,1667825139712.0
590,LIG넥스원,2019-12-31,2317491109888.0,633974423552.0,1683516817408.0
591,LIG넥스원,2020-03-31,2550437249024.0,634497073152.0,1915940110336.0
592,LS,2017-12-31,9978903527424.0,3632109977600.0,6346794074112.0
593,LS,2018-12-31,10490288799744.0,4359560888320.0,6130728173568.0
594,LS,2019-03-31,10742396878848.0,4376332075008.0,6366064803840.0
595,LS,2019-06-30,10947468984320.0,4337840947200.0,6609628037120.0
596,LS,2019-09-30,10992420388864.0,4370618908672.0,6621800955904.0
597,LS,2019-12-31,10763512053760.0,4271327936512.0,6492183855104.0
598,LS,2020-03-31,11397991759872.0,4231895973888.0,7166095785984.0
599,LS네트웍스,2017-12-31,1273488605184.0,622851063808.0,650637606912.0
600,LS네트웍스,2018-12-31,1273639862272.0,638148476928.0,635491385344.0
601,LS네트웍스,2019-03-31,1339482832896.0,651342118912.0,688140648448.0
602,LS네트웍스,2019-06-30,1257027403776.0,600476942336.0,656550395904.0
603,LS네트웍스,2019-09-30,1172079116288.0,535813390336.0,636265758720.0
604,LS네트웍스,2019-12-31,1168087056384.0,519411335168.0,648675721216.0
605,LS네트웍스,2020-03-31,1174391750656.0,514774564864.0,659617218560.0
606,LS산전,2017-12-31,2255821471744.0,1148139995136.0,1107681476608.0
607,LS산전,2018-12-31,2405835472896.0,1297471373312.0,1108364230656.0
608,LS산전,2019-03-31,2395976237056.0,1292551716864.0,1103424651264.0
609,LS산전,2019-06-30,2406966362112.0,1318490734592.0,1088475693056.0
610,LS산전,2019-09-30,2435826057216.0,1358448820224.0,1077377302528.0
611,LS산전,2019-12-31,2538144530432.0,1362682839040.0,1175461560320.0
612,LS전선아시아,2017-12-31,285112139776.0,133473402880.0,151638736896.0
613,LS전선아시아,2018-12-31,349635772416.0,143634710528.0,206001078272.0
614,LS전선아시아,2019-03-31,370702876672.0,145431527424.0,225271332864.0
615,LS전선아시아,2019-06-30,384528711680.0,151573446656.0,232955265024.0
616,LS전선아시아,2019-09-30,373199208448.0,162857189376.0,210342035456.0
617,LS전선아시아,2019-12-31,359661273088.0,161228455936.0,198432817152.0
618,LS전선아시아,2020-03-31,409787662336.0,165902172160.0,243885490176.0
619,MH에탄올,2017-12-31,500180090880.0,106837344256.0,393342746624.0
620,MH에탄올,2018-12-31,440177524736.0,91585470464.0,348592046080.0
621,MH에탄올,2019-03-31,438139518976.0,87104479232.0,351035064320.0
622,MH에탄올,2019-06-30,459501174784.0,87957495808.0,371543670784.0
623,MH에탄올,2019-09-30,456325300224.0,83785482240.0,372539817984.0
624,MH에탄올,2019-12-31,451474456576.0,79389073408.0,372085358592.0
625,MH에탄올,2020-03-31,442299121664.0,69288615936.0,373010497536.0
626,MP그룹,2017-12-31,99408584704.0,39282335744.0,60126248960.0
627,MP그룹,2018-12-31,65604173824.0,34675814400.0,30928361472.0
628,MP그룹,2019-03-31,69716008960.0,34153928704.0,35562078208.0
629,MP그룹,2019-06-30,74278461440.0,32883742720.0,41394720768.0
630,MP그룹,2019-09-30,80452542464.0,31317313536.0,49135226880.0
631,MP그룹,2019-12-31,92627714048.0,35443773440.0,57183940608.0
632,MP그룹,2020-03-31,78090813440.0,24166635520.0,53924175872.0
