,종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),유동자산per자산총계,비유동자산per자산총계,유동부채per자산총계,비유동부채per자산총계,부채총계per자산총계,이익잉여금(결손금)per자산총계,자본총계per자산총계,cluster
2687,[078590],두올산업,303.0,자동차 신품 부품 제조업,2017-12-31,사업보고서,27530067968.0,13490078720.0,14039988224.0,10214847488.0,9285040128.0,929807936.0,17315219456.0,-7785460224.0,0.4900125468516969,0.5099874159526085,0.3372690593714701,0.03377426953979106,0.37104330798868296,-0.2827984381676627,0.6289566548156225,4
2688,[078590],두올산업,303.0,자동차 신품 부품 제조업,2018-12-31,사업보고서,70085033984.0,41297747968.0,28787286016.0,43946450944.0,42216235008.0,1730214144.0,26138583040.0,-15402932224.0,0.5892520217287479,0.41074797827125215,0.6023573451878145,0.024687355425910155,0.6270447261826643,-0.21977491267987967,0.3729552738173357,3
2689,[078590],두올산업,303.0,자동차 신품 부품 제조업,2019-03-31,1분기보고서,69130395648.0,32683407360.0,36446990336.0,42950815744.0,38724415488.0,4226399232.0,26179584000.0,-15396924416.0,0.4727791162431392,0.5272209133820347,0.5601648178780578,0.061136627273480286,0.6213014599641251,-0.2227229321006417,0.3786985992862229,3
2690,[078590],두올산업,303.0,자동차 신품 부품 제조업,2019-06-30,반기보고서,66671902720.0,40399482880.0,26272419840.0,37215424512.0,34482266112.0,2733156864.0,29456478208.0,-12181027840.0,0.6059446518222902,0.3940553481777098,0.5171933708988949,0.0409941332479794,0.5581875271850648,-0.18270106811194964,0.4418124728149351,3
2691,[078590],두올산업,303.0,자동차 신품 부품 제조업,2019-09-30,3분기보고서,67702910976.0,41972121600.0,25730787328.0,34074148864.0,31544711168.0,2529436160.0,33628762112.0,-8243109888.0,0.6199455975368429,0.3800543722133499,0.4659284322232803,0.037360818368602486,0.5032892732792382,-0.12175414275646285,0.4967107267207618,4
2692,[078590],두올산업,303.0,자동차 신품 부품 제조업,2019-12-31,사업보고서,71913570304.0,45794623488.0,26118946816.0,47206989824.0,44603076608.0,2603916032.0,24706578432.0,-22001631232.0,0.6368008610115246,0.3631991389884755,0.6202317089730014,0.03620896613799696,0.6564406359528813,-0.3059454723078353,0.34355933556848817,3
2693,[078590],두올산업,303.0,자동차 신품 부품 제조업,2020-03-31,1분기보고서,138652401664.0,88045830144.0,50606563328.0,40807600128.0,38271979520.0,2535621632.0,97844797440.0,-25110564864.0,0.6350112157260988,0.36498872519090014,0.2760282480554898,0.01828761421778065,0.2943158548878953,-0.181104434994578,0.7056841155706042,4
2694,[073190],듀오백,320.0,가구 제조업,2017-12-31,사업보고서,39279570944.0,17293672448.0,21985900544.0,5759804928.0,5567341568.0,192463680.0,33519767552.0,22332831744.0,0.4402714192742889,0.5597286328647735,0.1417363131572194,0.004899841708413545,0.14663614671890446,0.5685609900332012,0.8533638923853923,2
2695,[073190],듀오백,320.0,가구 제조업,2018-12-31,사업보고서,34065096704.0,13484015616.0,20581081088.0,3721572096.0,3581572096.0,140000000.0,30343524352.0,19103705088.0,0.39583083333553776,0.6041691666644623,0.1051390555888087,0.004109778440275522,0.10924883402908422,0.5607999664288873,0.8907511584558924,2
2696,[073190],듀오백,320.0,가구 제조업,2019-03-31,1분기보고서,34474356736.0,13968156672.0,20506200064.0,3840816640.0,3700816640.0,140000000.0,30633537536.0,19290800128.0,0.4051752663281369,0.5948247336718631,0.10734983884805617,0.004060989478994524,0.11141082832705072,0.5595695454371016,0.8885890974148559,2
2697,[073190],듀오백,320.0,가구 제조업,2019-06-30,반기보고서,33421733888.0,12504269824.0,20917463040.0,4092550656.0,3708948480.0,383602176.0,29329182720.0,18121369600.0,0.37413588014024696,0.6258640892210074,0.11097414910995056,0.011477626423736549,0.12245177553368712,0.5422031562074773,0.8775482091469401,2
2698,[073190],듀오백,320.0,가구 제조업,2019-09-30,3분기보고서,33348659200.0,12499950592.0,20848709632.0,4464483840.0,4070881792.0,393602176.0,28884176896.0,17858799616.0,0.37482618167749293,0.6251738490283891,0.12207032875252748,0.011802638709984478,0.1338729636242767,0.5355177702616601,0.8661270824345466,2
2699,[073190],듀오백,320.0,가구 제조업,2019-12-31,사업보고서,32605732864.0,13457325056.0,19148406784.0,5270243328.0,4711293440.0,558950016.0,27335489536.0,16239949824.0,0.4127288017763967,0.5872711668180831,0.14449279394059386,0.01714269138900837,0.16163548140391218,0.4980703820318216,0.8383645185960878,2
2700,[073190],듀오백,320.0,가구 제조업,2020-03-31,1분기보고서,33416849408.0,14293268480.0,19123582976.0,6016653824.0,5457703936.0,558950016.0,27400196096.0,16618422272.0,0.4277263935174627,0.5722736677689851,0.16332191791526054,0.016726592300056492,0.18004850638491407,0.4973066751176593,0.8199515089366979,2
2701,[030350],드래곤플라이,582.0,소프트웨어 개발 및 공급업,2017-12-31,사업보고서,50306244608.0,1959448576.0,48346796032.0,28793434112.0,28507867136.0,285566112.0,21512812544.0,-8686582784.0,0.03895040449289265,0.9610495955071072,0.5666864493293245,0.005676553959159726,0.5723630204632905,-0.1726740457708228,0.4276370202473612,0
2702,[030350],드래곤플라이,582.0,소프트웨어 개발 및 공급업,2018-12-31,사업보고서,19895922688.0,12552518656.0,7343404032.0,1792167680.0,1313902080.0,478265632.0,18103754752.0,-17374615552.0,0.6309090989567883,0.3690909010432118,0.06603876083577995,0.02403837406789184,0.09007713329530204,-0.8732751842908649,0.90992285383774,1
2703,[030350],드래곤플라이,582.0,소프트웨어 개발 및 공급업,2019-12-31,사업보고서,14923300864.0,8279250944.0,6644049920.0,2549439744.0,2133675520.0,415764288.0,12373861376.0,-5749730816.0,0.5547868410247176,0.4452131589752823,0.14297611094520918,0.02786007544771564,0.17083618210432938,-0.3852854585187837,0.8291638350500524,1
2704,[030350],드래곤플라이,582.0,소프트웨어 개발 및 공급업,2020-03-31,1분기보고서,13646167040.0,7194333184.0,6451833344.0,2112523904.0,1764662016.0,347861856.0,11533642752.0,-6589949440.0,0.5272054169432181,0.4727945455370888,0.12931558076545427,0.02549154315496346,0.15480712626539855,-0.482915782921561,0.8451928455948315,1
2705,[203650],드림시큐리티,582.0,소프트웨어 개발 및 공급업,2017-12-31,사업보고서,24242343936.0,14180934656.0,10061409280.0,4421426176.0,2927415296.0,1494010880.0,19820918784.0,2312002816.0,0.5849654923400885,0.41503450765991146,0.12075628098208666,0.0616281529518846,0.1823844339339712,0.09537043208790816,0.8176156083061688,1
2706,[203650],드림시큐리티,582.0,소프트웨어 개발 및 공급업,2018-12-31,사업보고서,27006031872.0,15795919872.0,11210110976.0,2943298560.0,2555298560.0,388000000.0,24062732288.0,5451203072.0,0.5849034003539518,0.41509656172859305,0.09461954914780897,0.014367160708355697,0.10898670985616468,0.20185131595182024,0.8910132522263803,1
2707,[203650],드림시큐리티,582.0,소프트웨어 개발 및 공급업,2019-03-31,1분기보고서,25410539520.0,13739187200.0,11671352320.0,2615129344.0,1788587904.0,826541504.0,22795409408.0,4172576256.0,0.5406885276554726,0.4593114723445274,0.07038763984496461,0.032527507074355894,0.10291514440068056,0.16420651961033214,0.8970848253756399,1
2708,[203650],드림시큐리티,582.0,소프트웨어 개발 및 공급업,2019-06-30,반기보고서,25519122432.0,14003202048.0,11515919360.0,2697445120.0,2454489088.0,242956032.0,22821677056.0,4199298560.0,0.5487336833511376,0.4512662765220907,0.09618234696511996,0.009520548077129112,0.10570289504224907,0.16455497524218313,0.894297094926058,1
2709,[203650],드림시큐리티,582.0,소프트웨어 개발 및 공급업,2019-09-30,3분기보고서,28961196032.0,17563949056.0,11397248000.0,6018575872.0,5800962048.0,217613856.0,22942619648.0,4303360512.0,0.6064649069255676,0.3935351284320881,0.200301190654915,0.007513980284500427,0.2078151698344887,0.14859056605414714,0.7921848124866834,1
2710,[203650],드림시큐리티,582.0,소프트웨어 개발 및 공급업,2019-12-31,사업보고서,77347110912.0,15880201216.0,61466906624.0,13040512000.0,12809829376.0,230682512.0,64306597888.0,7967219712.0,0.20531085167573168,0.7946891086072063,0.1656148397135881,0.002982432172062044,0.16859727333366806,0.10300604144173572,0.8314027134273113,2
2711,[203650],드림시큐리티,582.0,소프트웨어 개발 및 공급업,2020-03-31,1분기보고서,277957705728.0,65648996352.0,212308721664.0,155689353216.0,116187930624.0,39501414400.0,122268377088.0,9435321344.0,0.2361834012842295,0.763816642923935,0.4180057909158941,0.14211303945160186,0.5601188598396057,0.03394516917344643,0.43988122857672346,0
2712,[060570],드림어스컴퍼니,467.0,기타 전문 도매업,2017-12-31,사업보고서,130877587456.0,74872700928.0,56004886528.0,17203965952.0,9563367424.0,7640598016.0,113673625600.0,-17388435456.0,0.5720819155011672,0.4279180844988329,0.07307108581303218,0.058379728450974916,0.13145081817605964,-0.13286029941410596,0.8685492131203608,1
2713,[060570],드림어스컴퍼니,467.0,기타 전문 도매업,2018-12-31,사업보고서,204478529536.0,150013247488.0,54465273856.0,44619710464.0,41956229120.0,2663481600.0,159858819072.0,-38998925312.0,0.7336381371110605,0.2663618228260536,0.20518647710938906,0.013025727473901232,0.21821220333132516,-0.19072381535849192,0.7817877966686749,1
2714,[060570],드림어스컴퍼니,467.0,기타 전문 도매업,2019-03-31,1분기보고서,189839212544.0,131426131968.0,58413084672.0,37734137856.0,32745717760.0,4988421632.0,152105074688.0,-47705886720.0,0.6923023447410197,0.3076976768351338,0.17249185413898807,0.026277087674095825,0.1987689337220263,-0.2512962737292379,0.8012310662779737,1
2715,[060570],드림어스컴퍼니,467.0,기타 전문 도매업,2019-06-30,반기보고서,182934601728.0,122932674560.0,60001931264.0,40606466048.0,35742846976.0,4863619072.0,142328135680.0,-58872242176.0,0.6720034012088371,0.3279966211816783,0.19538592829553905,0.026586654608030745,0.22197258290356975,-0.32182124988871913,0.7780274170964302,1
2716,[060570],드림어스컴퍼니,467.0,기타 전문 도매업,2019-09-30,3분기보고서,188494217216.0,129332477952.0,59161747456.0,46434766848.0,41703538688.0,4731228160.0,142059454464.0,-62308438016.0,0.6861349905700016,0.3138650528902176,0.2212457193857089,0.025100123653015696,0.24634584303872464,-0.3305588836425644,0.753654178691385,1
2717,[060570],드림어스컴퍼니,467.0,기타 전문 도매업,2019-12-31,사업보고서,171585552384.0,136268488704.0,35317063680.0,53668515840.0,49775321088.0,3893195776.0,117917040640.0,-87770955776.0,0.79417227622427,0.20582772377573003,0.2900903974514433,0.02268953138482907,0.3127799228684039,-0.5115288237063976,0.6872201010030697,4
2718,[060570],드림어스컴퍼니,467.0,기타 전문 도매업,2020-03-31,1분기보고서,178456100864.0,144394010624.0,34062098432.0,59571662848.0,55516610560.0,4055049984.0,118884442112.0,-87794860032.0,0.8091290234680267,0.19087102243682025,0.3110939345374848,0.022722955193839642,0.33381690264206265,-0.4919689470236032,0.6661831203103609,4
2719,[192650],드림텍,262.0,전자부품 제조업,2017-12-31,사업보고서,280505352192.0,152555323392.0,127950012416.0,170967416832.0,136842100736.0,34125320192.0,109537910784.0,105955270656.0,0.5438588682884706,0.4561410733026617,0.4878413180591808,0.12165657419842005,0.609497877655384,0.3777299428621093,0.39050203473131456,3
2720,[192650],드림텍,262.0,전자부품 제조업,2018-12-31,사업보고서,284905734144.0,132044382208.0,152861360128.0,142151516160.0,105598787584.0,36552724480.0,142754234368.0,142427783168.0,0.4634669168899941,0.5365331118633759,0.3706446551568077,0.1282976089962624,0.4989422785297551,0.4999119571809414,0.501057778976985,4
2721,[192650],드림텍,262.0,전자부품 제조업,2019-03-31,1분기보고서,333596229632.0,173326794752.0,160269451264.0,151716855808.0,114101379072.0,37615480832.0,181879390208.0,146470862848.0,0.5195706046893934,0.4804294444238714,0.3420343784996271,0.11275751189842513,0.45479187811973604,0.4390663018271411,0.5452081709935289,4
2722,[192650],드림텍,262.0,전자부품 제조업,2019-06-30,반기보고서,394615128064.0,208276504576.0,186338623488.0,204477415424.0,167892811776.0,36584595456.0,190137712640.0,150791733248.0,0.5277965535629973,0.4722034464370027,0.4254596436778536,0.0927095614288426,0.5181692258661639,0.3821235490585249,0.4818307741338361,4
2723,[192650],드림텍,262.0,전자부품 제조업,2019-09-30,3분기보고서,413258547200.0,211238797312.0,202019733504.0,195243982848.0,176703127552.0,18540853248.0,218014547968.0,158795579392.0,0.5111540916533522,0.4888458687007648,0.4275849313927995,0.04486502063568209,0.47244995698421705,0.3842523777618313,0.5275500033699001,4
2724,[192650],드림텍,262.0,전자부품 제조업,2019-12-31,사업보고서,377121832960.0,158733893632.0,218387939328.0,155995029504.0,138908631040.0,17086408704.0,221126803456.0,166796656640.0,0.4209087879800275,0.5790912120199725,0.3683388732752939,0.04530739726705851,0.4136462433893236,0.4422885180919545,0.5863537566106763,2
2725,[192650],드림텍,262.0,전자부품 제조업,2020-03-31,1분기보고서,605686988800.0,271609528320.0,334077460480.0,342933274624.0,308000194560.0,34933088256.0,262753730560.0,159385763840.0,0.4484321660237718,0.5515678339762282,0.5085138037556602,0.05767515053478395,0.5661889407653063,0.2631487332355917,0.4338110862849692,3
2726,[217620],디딤,561.0,음식점업,2017-12-31,사업보고서,54140506112.0,22391232512.0,31749273600.0,22805622784.0,18138658816.0,4666964480.0,31334883328.0,14323930112.0,0.4135763427419657,0.5864236572580344,0.33502935451834737,0.0862009762218604,0.4212303212833328,0.26456956428091394,0.5787696787166673,4
2727,[217620],디딤,561.0,음식점업,2018-12-31,사업보고서,69675606016.0,23473905664.0,46201700352.0,36182073344.0,27859169280.0,8322903040.0,33493532672.0,16244748288.0,0.3369027842916724,0.6630972157083276,0.3998410759944096,0.11945218012296535,0.5192932708140537,0.23314828843066865,0.4807067291859463,0
2728,[217620],디딤,561.0,음식점업,2019-03-31,1분기보고서,106666999808.0,28181176320.0,78485823488.0,71892230144.0,36681170944.0,35211055104.0,34774773760.0,14937645056.0,0.2641977028577344,0.7358022971422655,0.34388490357866913,0.3301026106235265,0.6739875526020758,0.14003998502711876,0.32601248579780434,0
2729,[217620],디딤,561.0,음식점업,2019-06-30,반기보고서,111786557440.0,27158927360.0,84627628032.0,78613553152.0,40646447104.0,37967106048.0,33173006336.0,14957304832.0,0.2429534282293039,0.7570465534500674,0.3636076468838077,0.3396392814796033,0.703246928363411,0.13380235669237905,0.2967530899572177,0
2730,[217620],디딤,561.0,음식점업,2019-09-30,3분기보고서,115089620992.0,27639840768.0,87449780224.0,82622840832.0,34336022528.0,48286822400.0,32466776064.0,15005322240.0,0.24015928221643265,0.7598407177835673,0.29834160745378363,0.4195584448345387,0.7179000166986665,0.1303794565544971,0.2820999477116777,0
2731,[217620],디딤,561.0,음식점업,2019-12-31,사업보고서,117030404096.0,29769220096.0,87261184000.0,84270120960.0,36752793600.0,47517331456.0,32760279040.0,15854617600.0,0.2543716765395454,0.7456283234604546,0.31404483205793,0.4060255266402528,0.7200703236987309,0.1354743472217225,0.2799296413018172,0
2732,[217620],디딤,561.0,음식점업,2020-03-31,1분기보고서,113357955072.0,27352053760.0,86005899264.0,85129633792.0,39090008064.0,46039621632.0,28228323328.0,11134182400.0,0.2412892305848952,0.7587107513484416,0.34483691981891995,0.4061437205951506,0.7509806765473971,0.09822144721054694,0.2490193415192662,0
2733,[066670],디스플레이텍,262.0,전자부품 제조업,2020-03-31,1분기보고서,162259484672.0,63541358592.0,98718121984.0,14225400832.0,10653186048.0,3572215552.0,148034076672.0,137239379968.0,0.3916033550855033,0.60839661967098,0.06565524394173271,0.022015449877836525,0.08767068908640988,0.8458018971613463,0.9123292667374359,2
2734,[024090],디씨엠,241.0,1차 철강 제조업,2019-03-31,1분기보고서,199194394624.0,100434362368.0,98760040448.0,33686986752.0,26329427968.0,7357559296.0,165507416064.0,150016671744.0,0.5042027540864301,0.4957972870392251,0.13217956267142714,0.036936578009075766,0.16911613811014947,0.7531169339738297,0.8308839030155057,1
